session,zone,state,lga,institution_type,tertiary_institution,gender,disability_scope,programme_cluster,discipline_group,programme,loan_applications,loan_approved,loan_disbursed
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,all,STEMM,Technology / ICT,Data Science,58,48,43
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,all,STEMM,Technology / ICT,Information Technology,51,43,41
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,all,STEMM,Technology / ICT,Software Engineering,48,41,38
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Arts,English and Literary Studies,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Arts,Law,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Arts / Humanities,History and International Studies,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Arts / Humanities,Philosophy,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Arts / Humanities,Religious Studies,5,5,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Arts / Humanities,Theatre Arts,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Business / Administration / Law,Marketing,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Communication / Media,Broadcasting,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Communication / Media,Development Communication,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Communication / Media,Public Relations,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Education,Curriculum Studies,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Education,Educational Technology,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Education,Guidance and Counselling,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Education,Primary Education Studies,5,5,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Languages,Arabic Studies,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Languages,English Language,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Languages,Igbo,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Languages,Linguistics,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Languages,Yoruba,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Accounting,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Banking and Finance,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Business Administration,5,5,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Economics,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Geography,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,International Relations,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Mass Communication,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Political Science,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Psychology,5,5,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Public Administration,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,Non-STEMM,Social Sciences,Sociology,5,5,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Computing / ICT,Computer Science,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Engineering,Chemical Engineering,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Engineering,Civil Engineering,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Engineering,Electrical Engineering,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Engineering,Petroleum Engineering,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Mathematics / Statistics,Actuarial Science,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Mathematics / Statistics,Mathematics,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Mathematics / Statistics,Operations Research,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Mathematics / Statistics,Statistics,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Medicine / Health Sciences,Anatomy,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Medicine / Health Sciences,Medicine and Surgery,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Medicine / Health Sciences,Nursing Science,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Medicine / Health Sciences,Public Health,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Science,Chemistry,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Science,Geology,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Science,Physics,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Science,Plant Science,5,5,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Technology / ICT,Cybersecurity,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Technology / ICT,Data Science,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Technology / ICT,Information Technology,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Female,disabled,STEMM,Technology / ICT,Software Engineering,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Arts,English and Literary Studies,41,31,28
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Arts,Law,76,66,61
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Arts / Humanities,History and International Studies,43,38,36
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Arts / Humanities,Philosophy,53,43,38
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Arts / Humanities,Religious Studies,76,66,56
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Arts / Humanities,Theatre Arts,48,38,36
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Business / Administration / Law,Marketing,64,51,46
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Communication / Media,Broadcasting,64,53,51
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Communication / Media,Development Communication,58,46,43
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Communication / Media,Public Relations,58,48,46
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Education,Curriculum Studies,56,43,41
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Education,Educational Technology,61,48,46
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Education,Guidance and Counselling,46,36,33
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Education,Primary Education Studies,66,51,46
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Languages,Arabic Studies,41,31,28
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Languages,English Language,33,28,23
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Languages,Igbo,51,46,43
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Languages,Linguistics,46,38,33
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Languages,Yoruba,46,38,33
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Accounting,56,43,41
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Banking and Finance,64,51,46
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Business Administration,61,48,43
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Economics,36,31,28
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Geography,58,48,46
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,International Relations,71,53,48
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Mass Communication,41,33,31
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Political Science,53,43,38
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Psychology,53,43,41
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Public Administration,69,53,46
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,Non-STEMM,Social Sciences,Sociology,56,48,43
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Computing / ICT,Computer Science,51,43,41
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Engineering,Chemical Engineering,61,48,43
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Engineering,Civil Engineering,48,41,36
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Engineering,Electrical Engineering,56,46,43
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Engineering,Petroleum Engineering,56,43,38
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Mathematics / Statistics,Actuarial Science,69,53,46
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Mathematics / Statistics,Mathematics,53,43,38
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Mathematics / Statistics,Operations Research,66,56,51
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Mathematics / Statistics,Statistics,53,41,36
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Medicine / Health Sciences,Anatomy,53,38,36
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Medicine / Health Sciences,Medicine and Surgery,38,31,28
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Medicine / Health Sciences,Nursing Science,46,38,36
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Medicine / Health Sciences,Public Health,61,51,48
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Science,Chemistry,53,41,36
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Science,Geology,56,46,41
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Science,Physics,43,36,33
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Science,Plant Science,71,61,56
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Technology / ICT,Cybersecurity,53,41,38
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Technology / ICT,Data Science,69,58,51
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Technology / ICT,Information Technology,43,36,33
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,all,STEMM,Technology / ICT,Software Engineering,61,51,48
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Arts,English and Literary Studies,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Arts,Law,5,5,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Arts / Humanities,History and International Studies,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Arts / Humanities,Philosophy,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Arts / Humanities,Religious Studies,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Arts / Humanities,Theatre Arts,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Business / Administration / Law,Marketing,5,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Communication / Media,Broadcasting,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Communication / Media,Development Communication,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Communication / Media,Public Relations,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Education,Curriculum Studies,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Education,Educational Technology,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Education,Guidance and Counselling,3,3,3
2024/2025,South South,Akwa Ibom,Uyo,University,"Akwa Ibom State University, Ikot Akpaden",Male,disabled,Non-STEMM,Education,Primary Education Studies,5,3,3
