session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY SECONDARY SCHOOL, UGBO-OKPALA",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, AMOLI",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, AMOLI",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, AMOLI",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, ENUGU OWELLI",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, ENUGU OWELLI",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, ENUGU OWELLI",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, NGENE UGBO",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, NGENE UGBO",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, NGENE UGBO",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMPREHENSIVE HIGH, SCHOOL",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMPREHENSIVE HIGH, SCHOOL",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMPREHENSIVE HIGH, SCHOOL",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"FEAR OF GOD NURSERY AND PRIMARY SCHOOL, OWELLI",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"FEAR OF GOD NURSERY AND PRIMARY SCHOOL, OWELLI",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"FEAR OF GOD NURSERY AND PRIMARY SCHOOL, OWELLI",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"FEAR OF GOD PRIMARY SCHOO, OWELLI",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"FEAR OF GOD PRIMARY SCHOO, OWELLI",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"FEAR OF GOD PRIMARY SCHOO, OWELLI",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"IBITE PRIMARY SCHOOL, OGUGU",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"IBITE PRIMARY SCHOOL, OGUGU",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"IBITE PRIMARY SCHOOL, OGUGU",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,Joint School Amoli,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,Joint School Amoli,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,Joint School Amoli,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,PRINCE EVANGEL INTERNATIONAL SCHOOL OWELLI,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,PRINCE EVANGEL INTERNATIONAL SCHOOL OWELLI,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,PRINCE EVANGEL INTERNATIONAL SCHOOL OWELLI,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"ST MARYS NURSERY AND PRIMARY SCHOOL, OWELLI",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"ST MARYS NURSERY AND PRIMARY SCHOOL, OWELLI",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"ST MARYS NURSERY AND PRIMARY SCHOOL, OWELLI",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"UPE SCHOOL, UMUABOR OWELLI",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"UPE SCHOOL, UMUABOR OWELLI",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"UPE SCHOOL, UMUABOR OWELLI",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL I, ABAKPA NIKE",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL I, ABAKPA NIKE",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL I, ABAKPA NIKE",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL II, ABAKPA NIKE",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL II, ABAKPA NIKE",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL II, ABAKPA NIKE",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL III, ABAKPA NIKE",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL III, ABAKPA NIKE",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL III, ABAKPA NIKE",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL IV, ABAKPA NIKE",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL IV, ABAKPA NIKE",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL IV, ABAKPA NIKE",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL, V, ABAKPA NIKE",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL, V, ABAKPA NIKE",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL, V, ABAKPA NIKE",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL, VI, ABAKPA NIKE",Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL, VI, ABAKPA NIKE",Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"ABAKPA NIKE PRIMARY SCHOOL, VI, ABAKPA NIKE",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ADONAI Primary School ABAKPA NIKE,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ADONAI Primary School ABAKPA NIKE,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ADONAI Primary School ABAKPA NIKE,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ALL SOULS CRADLE TO CRAYON PRIMARY SCHOOL ABAKPA,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ALL SOULS CRADLE TO CRAYON PRIMARY SCHOOL ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ALL SOULS CRADLE TO CRAYON PRIMARY SCHOOL ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,AMAZING KIDS PRIMARY School UGBENE ABAKPA NIKE,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,AMAZING KIDS PRIMARY School UGBENE ABAKPA NIKE,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,AMAZING KIDS PRIMARY School UGBENE ABAKPA NIKE,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,AMAZING TEENS COLLEGE ABAKPA,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,AMAZING TEENS COLLEGE ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,AMAZING TEENS COLLEGE ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ANCIENT OF DAYS VICTORY ACADEMY,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ANCIENT OF DAYS VICTORY ACADEMY,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,ANCIENT OF DAYS VICTORY ACADEMY,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,APPLIED SEED SECONDARY SCHOOL ABAKPA,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,APPLIED SEED SECONDARY SCHOOL ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,APPLIED SEED SECONDARY SCHOOL ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BENEBISTER PRIMARY SCHOOL ABAKPA,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BENEBISTER PRIMARY SCHOOL ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BENEBISTER PRIMARY SCHOOL ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BILIANO MISSIONARY  SCHOOLS,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BILIANO MISSIONARY  SCHOOLS,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BILIANO MISSIONARY  SCHOOLS,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP EVANS IBEAGA NURS. AND PRI. SCMOOL,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP EVANS IBEAGA NURS. AND PRI. SCMOOL,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP EVANS IBEAGA NURS. AND PRI. SCMOOL,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP EVANS IBEAGA SPECIAL SCIENCE SCHOOL,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP EVANS IBEAGA SPECIAL SCIENCE SCHOOL,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP EVANS IBEAGA SPECIAL SCIENCE SCHOOL,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP OKOYE MEMORIAL NURSERY AND PRIMARY SCHOOL,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP OKOYE MEMORIAL NURSERY AND PRIMARY SCHOOL,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BISHOP OKOYE MEMORIAL NURSERY AND PRIMARY SCHOOL,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BRIGHT NURSERY AND PRIMARY SCHOOL,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BRIGHT NURSERY AND PRIMARY SCHOOL,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,BRIGHT NURSERY AND PRIMARY SCHOOL,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Basic Comprehensive Sec School ABAKPA NIKE,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Basic Comprehensive Sec School ABAKPA NIKE,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Basic Comprehensive Sec School ABAKPA NIKE,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Bishop Okoye Memorial Secondary School ABAKPA NIKE,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Bishop Okoye Memorial Secondary School ABAKPA NIKE,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Bishop Okoye Memorial Secondary School ABAKPA NIKE,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Bright Primary School ABAKPA NIKE ENUGU,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Bright Primary School ABAKPA NIKE ENUGU,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,Bright Primary School ABAKPA NIKE ENUGU,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHAMPIONS WAY INTERNATIONAL SCHOOL,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHAMPIONS WAY INTERNATIONAL SCHOOL,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHAMPIONS WAY INTERNATIONAL SCHOOL,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHIOMA NURSERY AND PRIMARY SCHOOL,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHIOMA NURSERY AND PRIMARY SCHOOL,Female,ALL,NECO,Polytechnic,2,2,1,1,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHIOMA NURSERY AND PRIMARY SCHOOL,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHIOMA PRIMARY SCHOOL ABAKPA,Male,ALL,WAEC,University,2,1,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHIOMA PRIMARY SCHOOL ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHIOMA PRIMARY SCHOOL ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISMIL INTERNATIONAL GROUP OF SCHOOLS,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISMIL INTERNATIONAL GROUP OF SCHOOLS,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISMIL INTERNATIONAL GROUP OF SCHOOLS,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRIST CHURCH PRIMARY SCHOOL ABAKPA ENUGU,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRIST CHURCH PRIMARY SCHOOL ABAKPA ENUGU,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRIST CHURCH PRIMARY SCHOOL ABAKPA ENUGU,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISTINE  PRIMARY SCHOOL HOUSING ESTATE ABAKPA NIKE,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISTINE  PRIMARY SCHOOL HOUSING ESTATE ABAKPA NIKE,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISTINE  PRIMARY SCHOOL HOUSING ESTATE ABAKPA NIKE,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISTNITA INTERNATIONAL PRIMARY SCHOOL ABAKPA NIKE,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISTNITA INTERNATIONAL PRIMARY SCHOOL ABAKPA NIKE,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CHRISTNITA INTERNATIONAL PRIMARY SCHOOL ABAKPA NIKE,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CITY COMP. SECONDARY SCHOOL ABAKPA,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CITY COMP. SECONDARY SCHOOL ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CITY COMP. SECONDARY SCHOOL ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CITY Comprehensive Secondary,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CITY Comprehensive Secondary,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CITY Comprehensive Secondary,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,COCCI INTERNATIONAL SECONDARY SCHOOL,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,COCCI INTERNATIONAL SECONDARY SCHOOL,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,COCCI INTERNATIONAL SECONDARY SCHOOL,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,COUNSEL ADORABLE HIGH SCHOOL ABAKPA NIKE,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,COUNSEL ADORABLE HIGH SCHOOL ABAKPA NIKE,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,COUNSEL ADORABLE HIGH SCHOOL ABAKPA NIKE,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CYPRESS MODERN SCHOOL,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CYPRESS MODERN SCHOOL,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,CYPRESS MODERN SCHOOL,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"DAUGHTER OF DIVINE LOVE JUNIORATE, ABAKPA",Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"DAUGHTER OF DIVINE LOVE JUNIORATE, ABAKPA",Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,"DAUGHTER OF DIVINE LOVE JUNIORATE, ABAKPA",Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DEO GRACIA PRIMARY SCHOOL ABAKPA,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DEO GRACIA PRIMARY SCHOOL ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DEO GRACIA PRIMARY SCHOOL ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE HOME PRIMARY SCHOOL TRANS EKULU,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE HOME PRIMARY SCHOOL TRANS EKULU,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE HOME PRIMARY SCHOOL TRANS EKULU,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE LIGHT INTERNATIONAL PRIMARY SCHOOL ABAKPA,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE LIGHT INTERNATIONAL PRIMARY SCHOOL ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE LIGHT INTERNATIONAL PRIMARY SCHOOL ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE WISDOM KIDS PRIMARY SCHOOL ABAKPA,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE WISDOM KIDS PRIMARY SCHOOL ABAKPA,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DIVINE WISDOM KIDS PRIMARY SCHOOL ABAKPA,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DON AMBROSE  PRIMARY SCHOOL ABAKPA NIKE,Male,ALL,WAEC,University,2,2,2,1,1,1,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DON AMBROSE  PRIMARY SCHOOL ABAKPA NIKE,Female,ALL,NECO,Polytechnic,2,2,1,1,1,0,2.1
2024/2025,South East,Enugu,Enugu East,Abakpa I,DON AMBROSE  PRIMARY SCHOOL ABAKPA NIKE,Male,ALL,NABTEB,College of Education,2,2,1,0,0,0,2.1
