school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
enugu-enugu-north-new-haven-von-nursery-and-primary-school-ltd-enugu,VON NURSERY AND PRIMARY SCHOOL LTD ENUGU,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-new-haven-von-secondary-school-new-heven-enugu,VON SECONDARY SCHOOL NEW HEVEN ENUGU.,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-new-haven-wisdom-primary-school,Wisdom Primary School,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-east-bell-flower-primary-school-redemption-queneuw-ebeano,BELL FLOWER PRIMARY SCHOOL REDEMPTION QUENEUW EBEANO,enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-east-brilliant-secondary-school-jamboree,BRILLIANT SECONDARY SCHOOL JAMBOREE,enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogbette-east-chinwe-day-care-and-nursery-school,CHINWE DAY CARE AND NURSERY SCHOOL,enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogbette-east-divine-holy-child-academy-chukuani-street-coal-camp,DIVINE HOLY CHILD ACADEMY CHUKUANI STREET COAL CAMP,enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogbette-east-goverment-secondary-school-for-the-deaf-ogbete-enugu,"GOVERMENT SECONDARY SCHOOL FOR THE DEAF,OGBETE ENUGU.",enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogbette-east-hope-alive-model-primary-school-nnanka-new-heaven,HOPE ALIVE MODEL PRIMARY SCHOOL NNANKA NEW HEAVEN,enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogbette-east-jesus-the-solid-rock-foundation-school,JESUS THE SOLID ROCK FOUNDATION SCHOOL.,enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-east-redemption-primary-school,REDEMPTION PRIMARY SCHOOL,enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-east-satellite-high-scondary-school-umana-ologo,SATELLITE HIGH SCONDARY SCHOOL UMANA OLOGO,enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-east-wtc-primary-school-v-enugu,"WTC PRIMARY SCHOOL V, ENUGU",enugu-enugu-north-ogbette-east,Ogbette East,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-west-beacon-of-light-foundation-primary-school-ogbunike-coal-camp,BEACON OF LIGHT FOUNDATION PRIMARY SCHOOL OGBUNIKE COAL CAMP,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-west-calvary-foundation-vocation-secondary-school,CALVARY FOUNDATION VOCATION SECONDARY SCHOOL,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogbette-west-gab-sabina-primary-school,GAB SABINA PRIMARY SCHOOL,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-west-helida-primary-school-unth-road,HELIDA PRIMARY SCHOOL UNTH ROAD,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-west-jilgs-academy-school,JILGS ACADEMY SCHOOL,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogbette-west-lord-immanuel-international-schools,LORD IMMANUEL INTERNATIONAL SCHOOLS,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogbette-west-promise-land-academy-hill-top-gnugu-ngwo,PROMISE LAND ACADEMY HILL TOP GNUGU NGWO,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogbette-west-royal-orchard-primary-school-golf-estate,ROYAL ORCHARD PRIMARY SCHOOL GOLF ESTATE,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogbette-west-spring-ot-life-school,SPRING OT LIFE SCHOOL,enugu-enugu-north-ogbette-west,Ogbette West,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-alma-rose-international-school-nursery-and-primary-school-enugu,ALMA ROSE INTERNATIONAL SCHOOL NURSERY AND PRIMARY SCHOOL ENUGU.,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-new-layout-bloomville-primary-school-igboeze-independance-layout,BLOOMVILLE PRIMARY SCHOOL IGBOEZE INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-casaninos-primary-school-akutu-crescent-independance-layout,CASANINOS PRIMARY SCHOOL AKUTU CRESCENT INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-catholic-primary-school-ogui,"CATHOLIC PRIMARY SCHOOL, OGUI",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-city-comprehensive-secondary-school-ogui-road,CITY COMPREHENSIVE SECONDARY SCHOOL OGUI ROAD,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-confidence-primary-school-nkpokiti-new-layout-ogui,CONFIDENCE PRIMARY SCHOOL NKPOKITI NEW LAYOUT OGUI,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-divine-care-dacare-and-nusery-school,DIVINE CARE DACARE AND NUSERY SCHOOL,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-divine-nursry-and-primary-school-st-luks-anglican-church-ogui,DIVINE NURSRY AND PRIMARY SCHOOL ST LUKS ANGLICAN CHURCH OGUI.,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-gab-selina-secondary-school-ezukala-street-ind-layout,GAB SELINA SECONDARY SCHOOL EZUKALA STREET IND. LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-garden-angles-nusery-and-primary-school-enugu,GARDEN ANGLES NUSERY AND PRIMARY SCHOOL ENUGU,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-gods-favour-primary-school-umunevo-street-ogui-new-layout,GODS FAVOUR PRIMARY SCHOOL UMUNEVO STREET OGUI NEW LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-good-hope-stars-secondary-school-enugu,"GOOD HOPE STARS SECONDARY SCHOOL., ENUGU",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-good-shepherd-primary-school-achi-street-ind-layout,GOOD SHEPHERD PRIMARY SCHOOL ACHI STREET IND. LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-good-shephered-anglican-seminary,Good Shephered Anglican Seminary,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-haddie-dasha-international-school-opp-efcc-ind-layout,HADDIE DASHA INTERNATIONAL SCHOOL OPP. EFCC IND. LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-new-layout-handmaids-model-nursery-and-primary-school,HANDMAIDS MODEL NURSERY AND PRIMARY SCHOOL,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-new-layout-hillrange-secondary-school-centenary-city,HILLRANGE SECONDARY SCHOOL CENTENARY CITY,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-immaculate-heart-secondary-school-ogui,IMMACULATE HEART SECONDARY SCHOOL OGUI,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-imt-model-primary-school-imt-premises-ind-layout,IMT MODEL PRIMARY SCHOOL IMT PREMISES IND.LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-new-layout-immaculate-heart-school-enugu,"Immaculate Heart School, Enugu",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-lady-ibiam-girls-secondary-school-indpendence-layout-enugu,LADY IBIAM GIRLS SECONDARY SCHOOL INDPENDENCE LAYOUT ENUGU.,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-liberty-way-international-school-enugu,LIBERTY WAY INTERNATIONAL SCHOOL ENUGU,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-new-layout-lizzy-primary-school-umunevo-street-ogui,LIZZY PRIMARY SCHOOL UMUNEVO STREET OGUI,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-moore-house-primary-school-ogui,MOORE HOUSE PRIMARY SCHOOL OGUI,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-new-layout-secondary-school-enugu,"NEW LAYOUT SECONDARY SCHOOL,ENUGU",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-ogui-nike-primary-school-i-ogui-nike,"OGUI NIKE PRIMARY SCHOOL I, OGUI NIKE",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-ogui-primary-school-ogui,"OGUI PRIMARY SCHOOL, OGUI",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-olives-groove-primary-school-njamaze-ogui,OLIVES GROOVE PRIMARY SCHOOL NJAMAZE OGUI,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-pine-crest-secondary-school-independance-layout,PINE CREST SECONDARY SCHOOL INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-purple-krown-college-enugu,PURPLE KROWN COLLEGE ENUGU,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-queens-school-enugu,"QUEENS SCHOOL, ENUGU",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-ridge-view-primry-school-independance-layout,RIDGE VIEW PRIMRY SCHOOL INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-rock-land-primary-school-mid-land-close-independance-layout,ROCK LAND PRIMARY SCHOOL MID LAND CLOSE INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-solomon-brain-school-foundation-independance-layout,SOLOMON BRAIN  SCHOOL FOUNDATION INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-st-bathlomeow-primary-school-ogui,ST BATHLOMEOW PRIMARY SCHOOL OGUI,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-st-monica-girls-comprehensive-college-ogui-enugu,ST. MONICA GIRLS COMPREHENSIVE COLLEGE OGUI ENUGU,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-new-layout-staff-federal-primary-school-fgc-enug,STAFF FEDERAL PRIMARY SCHOOL FGC ENUG,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-stufenstein-primary-school-orafia-street-independance-layout,STUFENSTEIN PRIMARY SCHOOL ORAFIA STREET INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-sunrise-international-primary-school-premier-layout-ogui-nike,SUNRISE INTERNATIONAL PRIMARY SCHOOL PREMIER LAYOUT OGUI NIKE,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-new-layout-the-goodard-school-no-14-osadebe-street-ogui-new-layout,"THE GOODARD SCHOOL, NO 14 OSADEBE STREET OGUI NEW LAYOUT",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-transfiguration-nursery-and-primary-school,TRANSFIGURATION NURSERY AND PRIMARY SCHOOL,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-new-layout-tutor-time-primary-school-ozo-ochecha-street-independance-l-out,TUTOR TIME PRIMARY SCHOOL OZO OCHECHA STREET INDEPENDANCE L/OUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-whole-child-primary-academy-ekeneofia-drive-independance-layout,WHOLE CHILD PRIMARY ACADEMY EKENEOFIA DRIVE INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-new-layout-wtc-primary-school-i-enugu,"WTC PRIMARY SCHOOL I, ENUGU",enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-new-layout-zahara-base-international-school-2nd-avenue-independance-layout,ZAHARA  BASE INTERNATIONAL SCHOOL 2ND AVENUE INDEPENDANCE LAYOUT,enugu-enugu-north-ogui-new-layout,Ogui New Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-township-bethel-home-primary-school-colliery-avenue-gra,BETHEL HOME PRIMARY SCHOOL COLLIERY AVENUE GRA,enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-township-civitas-dei-nursery-primary-school,CIVITAS DEI NURSERY/PRIMARY SCHOOL,enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ogui-township-colliery-comprehensive-technical-college-ngwo,"COLLIERY COMPREHENSIVE TECHNICAL COLLEGE, NGWO",enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-township-early-dew-secondary-school-imoke-street-gra,EARLY DEW SECONDARY SCHOOL IMOKE STREET GRA,enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ogui-township-king-jesu-primary-school-calabar-street-coal-camp,KING JESU PRIMARY SCHOOL CALABAR STREET COAL CAMP,enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-township-mater-purissima-education-centre-mapec,MATER PURISSIMA EDUCATION CENTRE (MAPEC),enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-township-sophys-day-care-centre-33-carter-street-owerri-hall-ogui-township-enugu,"SOPHYS DAY CARE CENTRE, 33 CARTER STREET OWERRI HALL OGUI TOWNSHIP ENUGU",enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-township-the-agape-love-best-land-primary-school-jamboree-by-2nd-gate,THE AGAPE LOVE BEST LAND PRIMARY SCHOOL JAMBOREE BY 2ND GATE,enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ogui-township-the-best-academy-enugu,THE BEST ACADEMY ENUGU,enugu-enugu-north-ogui-township,Ogui Township,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-onu-asata-agape-love-secondary-school-akieze-street-jamboree,AGAPE LOVE SECONDARY SCHOOL AKIEZE STREET JAMBOREE,enugu-enugu-north-onu-asata,Onu-Asata,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-onu-asata-christian-service-primary-school-iva-pottery,CHRISTIAN SERVICE PRIMARY SCHOOL IVA POTTERY,enugu-enugu-north-onu-asata,Onu-Asata,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-onu-asata-favoured-schools-concrete-avenue-gra-enugu,"FAVOURED SCHOOLS, CONCRETE AVENUE, GRA ENUGU",enugu-enugu-north-onu-asata,Onu-Asata,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-onu-asata-gods-own-nursery-primary-school-school,GODS OWN NURSERY/PRIMARY SCHOOL SCHOOL,enugu-enugu-north-onu-asata,Onu-Asata,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-onu-asata-new-bridge-college-abakaliki-road-gra-enugu,NEW BRIDGE COLLEGE ABAKALIKI ROAD GRA ENUGU,enugu-enugu-north-onu-asata,Onu-Asata,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-onu-asata-rachineis-international-primary-school-nicholas-nwosu-street,RACHINEIS INTERNATIONAL PRIMARY SCHOOL NICHOLAS NWOSU STREET,enugu-enugu-north-onu-asata,Onu-Asata,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
