session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2024/2025,North East,Bauchi,Zaki,Bursali,Kabayan Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Kabayan Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Kore Mabbi Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Kore Mabbi Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Lodiyo Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Lodiyo Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Madarasatul Hayatul Islam Dugumani,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Madarasatul Hayatul Islam Dugumani,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Masaje Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Masaje Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Saradugum Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Saradugum Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tikirze Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tikirze Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tsangayar Mal. Muazu Liman Tashena,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tsangayar Mal. Muazu Liman Tashena,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tsangayar Malam Adamu Kudu,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tsangayar Malam Adamu Kudu,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tsangayar Malam Hasan Ari San San,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tsangayar Malam Hasan Ari San San,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tsangayar Mallam Babayo,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Tsangayar Mallam Babayo,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Galadima Bello Annex Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Galadima Bello Annex Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Secondary School Katagum,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Secondary School Katagum,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Katagum,Gurka Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Gurka Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Kadilchamu Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Kadilchamu Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Kameme Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Kameme Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum - Tsangayar Mal.  Garba Liman,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum - Tsangayar Mal.  Garba Liman,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum - Tsangayar Mal. Dahiru Sulaiman,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum - Tsangayar Mal. Dahiru Sulaiman,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum - Tsangayar Mal. Muhd. Badamasi,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum - Tsangayar Mal. Muhd. Badamasi,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum - Tsangayar Mal. Yusuf Abdulmudalif,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum - Tsangayar Mal. Yusuf Abdulmudalif,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum Central Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Katagum Central Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Libabatul Ilmi Magaigaya,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Libabatul Ilmi Magaigaya,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatu Jamaatu Nasrul Islam,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatu Jamaatu Nasrul Islam,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatu Safinatunnaja,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatu Safinatunnaja,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Darikul Huda,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Darikul Huda,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Nurul Huda,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Nurul Huda,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Nurul Islam,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Nurul Islam,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Nurul Failati,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Nurul Failati,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Katagum,Tsangayar Malam Adamu Naauwa,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Tsangayar Malam Adamu Naauwa,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Tsangayar Malam Alh Yakubu Yako,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Tsangayar Malam Alh Yakubu Yako,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Tsangayar Malam Idris Suleiman Katagum Cbmc,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Tsangayar Malam Idris Suleiman Katagum Cbmc,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Tsangayar Malam Yusuf Sulaiman,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Katagum,Tsangayar Malam Yusuf Sulaiman,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Disini Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Disini Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Gadai Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Gadai Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Gara Primary School,Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Gara Primary School,Male,Non-Disabled,Public,Adult & Non-Formal Education,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Government Junior Secondary School Gadai,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Government Junior Secondary School Gadai,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Government Junior Secondary School Kujjin,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Government Junior Secondary School Kujjin,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Government Junior Secondary School Tashena,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Government Junior Secondary School Tashena,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Hardoji Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Hardoji Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Jodinga Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Jodinga Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Kirchibuwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Kirchibuwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Lariye Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Lariye Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Maluri Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Maluri Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Sade Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Sade Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Sandigalau Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Sandigalau Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tashena Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tashena Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tazzana Nomadic Primary School.,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tazzana Nomadic Primary School.,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Mal. Idi Garin Gami,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Mal. Idi Garin Gami,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Malam Abubakar Aliyu,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Malam Abubakar Aliyu,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Malam Babayo Sabo,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Malam Babayo Sabo,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Malam Hamisu Shaaibu,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Malam Hamisu Shaaibu,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Malam Umaru Yau Babbadige Cbmc,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Tsangayar Malam Umaru Yau Babbadige Cbmc,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Zamamari Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Tashena / Gadai,Zamamari Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Agusha Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Agusha Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Babbadige - Tsangayar Mal. Saidu Mai Tsamiya,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Babbadige - Tsangayar Mal. Saidu Mai Tsamiya,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Barwari Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Barwari Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Dala - Dagum Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Dala - Dagum Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Futti Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Futti Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Makawa,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Makawa,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Makawa,Guduwari Priamary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Guduwari Priamary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Gujurma Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Gujurma Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,J.S.S San San,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,J.S.S San San,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Jatauri Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Jatauri Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Kaskindim Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Kaskindim Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Kwayamri Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Kwayamri Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Maikore Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Maikore Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Makawa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Makawa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Sabakuwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Sabakuwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tadire Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tadire Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tsangayar M. Khaleed Alaramma,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tsangayar M. Khaleed Alaramma,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tsangayar Mal.Muhammadu Fada,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tsangayar Mal.Muhammadu Fada,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tsangayar Malam Bako Lodiyo,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tsangayar Malam Bako Lodiyo,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tsangayar Malam Nasiru,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Tsangayar Malam Nasiru,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Wasari Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Makawa,Wasari Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Sakwa,Badegana Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
