session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1184,30,39.46666666666667
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1247,32,38.96875
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1107,28,39.535714285714285
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1081,27,40.03703703703704
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,993,25,39.72
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1081,27,40.03703703703704
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,916,23,39.82608695652174
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,915,23,39.78260869565217
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,840,21,40.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,956,24,39.833333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,878,22,39.90909090909091
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,,Unqualified,790,20,39.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,SSS,,NCE,Qualified,177,4,44.25
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,79,2,39.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,79,2,39.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,SSS,,,Unqualified,154,4,38.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,SSS,,,Unqualified,167,4,41.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,SSS,,NCE,Qualified,154,4,38.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,381,8,47.625
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Non-Disabled,Public,JSS,,,Unqualified,312,7,44.57142857142857
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,101,2,50.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,236,5,47.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,301,7,43.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,258,6,43.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,245,5,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Non-Disabled,Public,SSS,,NCE,Qualified,236,5,47.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,263,6,43.833333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,216,5,43.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,110,3,36.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Non-Disabled,Public,SSS,,,Unqualified,99,2,49.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,206,5,41.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,209,5,41.8
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,359,8,44.875
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,312,7,44.57142857142857
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,213,5,42.6
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,,Unqualified,112,2,56.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,NCE,Qualified,323,7,46.142857142857146
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,337,7,48.142857142857146
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,NCE,Qualified,312,7,44.57142857142857
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,255,6,42.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,,Unqualified,274,6,45.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,NCE,Qualified,245,6,40.833333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,99,2,49.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,NCE,Qualified,132,3,44.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,196,5,39.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,77,2,38.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,99,2,49.5
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1327,44,30.15909090909091
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1481,50,29.62
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1469,49,29.97959183673469
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1430,48,29.791666666666668
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1469,49,29.97959183673469
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1277,43,29.69767441860465
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1232,41,30.04878048780488
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1226,41,29.902439024390244
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1327,44,30.15909090909091
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1277,43,29.69767441860465
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1374,46,29.869565217391305
2023/2024,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1328,45,29.511111111111116
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,Private,JSS,,NCE,Qualified,198,6,33.0
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,JSS,,PGDE,Qualified,126,4,31.5
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,JSS,,MEd or Equivalent,Qualified,277,8,34.625
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,JSS,,,Unqualified,324,9,36.0
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,311,9,34.55555555555556
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,288,8,36.0
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,242,7,34.57142857142857
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1137,38,29.92105263157895
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1175,39,30.128205128205128
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1137,38,29.92105263157895
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1124,38,29.57894736842105
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1042,35,29.77142857142857
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,,Unqualified,1072,36,29.77777777777778
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1042,35,29.77142857142857
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,970,33,29.393939393939394
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,948,32,29.625
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1124,38,29.57894736842105
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,806,27,29.85185185185185
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,715,24,29.791666666666668
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,SSS,,NCE,Qualified,215,7,30.714285714285715
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,SSS,,PGDE,Qualified,228,7,32.57142857142857
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,172,5,34.4
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Non-Disabled,Private,SSS,,PGDE,Qualified,179,5,35.8
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,172,5,34.4
2023/2024,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,Private,SSS,,NCE,Qualified,195,6,32.5
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,503,15,33.53333333333333
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,311,9,34.55555555555556
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,173,5,34.6
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,414,12,34.5
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,380,11,34.54545454545455
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,Public,JSS,,BEd or Equivalent,Qualified,485,14,34.642857142857146
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,Public,JSS,,BEd or Equivalent,Qualified,397,12,33.083333333333336
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Non-Disabled,Public,SSS,,NCE,Qualified,272,8,34.0
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,293,9,32.55555555555556
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Non-Disabled,Public,SSS,,NCE,Qualified,272,8,34.0
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,Public,SSS,,,Unqualified,326,10,32.6
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,72,2,36.0
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Non-Disabled,Public,SSS,,NCE,Qualified,229,7,32.714285714285715
2023/2024,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,310,10,31.0
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,449,13,34.53846153846154
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Non-Disabled,Public,JSS,,NCE,Qualified,432,13,33.23076923076923
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,467,14,33.357142857142854
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,397,12,33.083333333333336
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,216,6,36.0
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Non-Disabled,Public,JSS,,NCE,Qualified,180,5,36.0
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,346,10,34.6
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,315,10,31.5
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,310,10,31.0
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,258,8,32.25
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,277,9,30.77777777777778
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,272,8,34.0
2023/2024,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,310,10,31.0
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Non-Disabled,Public,JSS,,,Unqualified,557,16,34.8125
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Disabled,Public,JSS,,BEd or Equivalent,Qualified,294,9,32.666666666666664
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Non-Disabled,Public,JSS,,NCE,Qualified,242,7,34.57142857142857
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,162,5,32.4
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Non-Disabled,Public,JSS,,NCE,Qualified,413,12,34.416666666666664
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,484,14,34.57142857142857
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,449,13,34.53846153846154
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,432,13,33.23076923076923
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,372,11,33.81818181818182
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,375,12,31.25
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Non-Disabled,Public,SSS,,NCE,Qualified,286,9,31.77777777777778
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Non-Disabled,Public,SSS,,NCE,Qualified,310,10,31.0
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,301,9,33.44444444444444
2023/2024,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Non-Disabled,Public,SSS,,NCE,Qualified,310,10,31.0
2023/2024,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,900,30,30.0
