session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Female,Disabled,NABTEB,University,12,12,7,6,6,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Female,Disabled,NECO,University,19,19,10,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Female,Disabled,WAEC,University,22,22,12,4,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Male,ALL,NABTEB,University,106,104,71,18,13,5,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Male,ALL,NECO,University,187,184,126,37,33,4,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Male,ALL,WAEC,University,254,250,161,46,38,8,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Male,Disabled,NABTEB,University,12,12,8,0,0,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Male,Disabled,NECO,University,19,19,13,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Male,Disabled,WAEC,University,28,28,18,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Female,ALL,NABTEB,Polytechnic,121,119,86,36,31,5,1.7
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Female,ALL,NECO,Polytechnic,263,259,192,63,55,8,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Female,ALL,WAEC,Polytechnic,314,309,213,82,72,10,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Female,Disabled,NABTEB,Polytechnic,15,15,8,6,6,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Female,Disabled,NECO,Polytechnic,36,35,20,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Female,Disabled,WAEC,Polytechnic,42,41,27,9,10,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Male,ALL,NABTEB,Polytechnic,151,149,105,36,31,5,1.7
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Male,ALL,NECO,Polytechnic,298,294,199,68,61,7,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Male,ALL,WAEC,Polytechnic,370,365,246,87,76,11,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Male,Disabled,NABTEB,Polytechnic,21,21,15,6,6,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Male,Disabled,NECO,Polytechnic,42,41,26,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Comprehensive High School, Jangebe",Male,Disabled,WAEC,Polytechnic,54,53,34,9,10,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Female,ALL,NABTEB,College of Education,139,137,98,36,31,5,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Female,ALL,NECO,College of Education,257,253,176,68,61,7,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Female,ALL,WAEC,College of Education,342,337,259,96,81,15,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Female,Disabled,NABTEB,College of Education,18,18,11,6,6,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Female,Disabled,NECO,College of Education,28,28,20,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Female,Disabled,WAEC,College of Education,38,37,27,9,10,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Male,ALL,NABTEB,College of Education,172,169,116,36,31,5,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Male,ALL,NECO,College of Education,301,297,202,68,61,7,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Male,ALL,WAEC,College of Education,390,384,283,91,81,10,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Male,Disabled,NABTEB,College of Education,18,18,11,6,6,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Male,Disabled,NECO,College of Education,39,38,23,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Government Secondary School, Jangebe",Male,Disabled,WAEC,College of Education,48,47,31,9,10,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Female,ALL,NABTEB,University,57,56,41,18,19,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Female,ALL,NECO,University,103,101,76,31,28,3,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Female,ALL,WAEC,University,149,147,110,41,33,8,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Female,Disabled,NABTEB,University,12,12,8,6,6,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Female,Disabled,NECO,University,13,13,10,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Female,Disabled,WAEC,University,16,16,12,4,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Male,ALL,NABTEB,University,66,65,49,18,19,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Male,ALL,NECO,University,103,101,73,26,22,4,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Male,ALL,WAEC,University,161,159,122,46,43,3,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Male,Disabled,NABTEB,University,12,12,8,6,6,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Male,Disabled,NECO,University,13,13,10,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Unity College, Talata Mafara",Male,Disabled,WAEC,University,16,16,12,4,5,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Female,ALL,NABTEB,University,71,70,48,14,14,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Female,ALL,NECO,University,141,139,99,35,31,4,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Female,ALL,WAEC,University,162,160,119,49,44,5,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Female,Disabled,NABTEB,University,12,12,7,5,5,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Female,Disabled,NECO,University,13,13,10,5,5,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Female,Disabled,WAEC,University,16,16,9,4,4,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Male,ALL,NABTEB,University,77,76,56,19,18,1,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Male,ALL,NECO,University,157,155,112,45,42,3,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Male,ALL,WAEC,University,182,179,125,44,36,8,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Male,Disabled,NABTEB,University,12,12,7,5,5,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Male,Disabled,NECO,University,16,16,10,5,5,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Community Secondary School, Ariaria Market",Male,Disabled,WAEC,University,16,16,9,4,5,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,ALL,NABTEB,University,129,127,86,28,23,5,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,ALL,NECO,University,262,258,187,65,57,8,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,ALL,WAEC,University,376,370,258,97,84,13,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Disabled,NABTEB,University,12,12,7,5,5,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Disabled,NECO,University,26,26,16,5,5,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Disabled,WAEC,University,36,35,24,9,9,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,ALL,NABTEB,University,159,157,112,28,23,5,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,ALL,NECO,University,268,264,187,65,57,8,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,ALL,WAEC,University,376,370,264,79,67,12,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Disabled,NABTEB,University,15,15,11,5,5,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Disabled,NECO,University,26,26,16,5,5,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Disabled,WAEC,University,39,38,24,4,5,0,1.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,ALL,NABTEB,Polytechnic,61,60,45,19,18,1,1.7
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,ALL,NECO,Polytechnic,101,100,79,35,31,4,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,ALL,WAEC,Polytechnic,146,144,110,44,36,8,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,Disabled,NABTEB,Polytechnic,12,12,7,5,5,0,1.7
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,Disabled,NECO,Polytechnic,13,13,10,5,5,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,Disabled,WAEC,Polytechnic,16,16,12,4,4,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,ALL,NABTEB,Polytechnic,74,73,56,19,14,5,1.7
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,ALL,NECO,Polytechnic,124,122,85,30,26,4,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,ALL,WAEC,Polytechnic,168,166,122,44,36,8,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,Disabled,NABTEB,Polytechnic,12,12,7,5,5,0,1.7
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,Disabled,NECO,Polytechnic,16,16,10,5,5,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,Disabled,WAEC,Polytechnic,22,22,15,4,4,0,1.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,ALL,NABTEB,College of Education,108,106,78,23,18,5,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,ALL,NECO,College of Education,225,222,145,50,47,3,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,ALL,WAEC,College of Education,272,268,176,53,44,9,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Disabled,NABTEB,College of Education,15,15,11,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Disabled,NECO,College of Education,29,29,16,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Disabled,WAEC,College of Education,32,32,21,4,5,0,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,ALL,NABTEB,College of Education,117,115,82,23,18,5,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,ALL,NECO,College of Education,278,274,194,60,52,8,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,ALL,WAEC,College of Education,288,284,192,62,53,9,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Disabled,NABTEB,College of Education,18,18,11,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Disabled,NECO,College of Education,36,35,23,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Disabled,WAEC,College of Education,36,35,21,4,4,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,ALL,NABTEB,College of Education,95,94,67,23,18,5,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,ALL,NECO,College of Education,196,193,145,55,52,3,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,ALL,WAEC,College of Education,295,291,213,93,80,13,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,Disabled,NABTEB,College of Education,12,12,7,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,Disabled,NECO,College of Education,23,23,16,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,Disabled,WAEC,College of Education,29,29,21,9,9,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,ALL,NABTEB,College of Education,123,121,86,28,23,5,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,ALL,NECO,College of Education,229,226,161,55,47,8,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,ALL,WAEC,College of Education,328,323,234,84,71,13,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Disabled,NABTEB,College of Education,12,12,7,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Disabled,NECO,College of Education,26,26,16,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Disabled,WAEC,College of Education,39,38,27,9,9,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,ALL,NABTEB,Polytechnic,58,57,41,19,14,5,1.7
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,ALL,NECO,Polytechnic,115,113,82,40,36,4,1.6
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,ALL,WAEC,Polytechnic,139,137,103,49,44,5,1.6
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Disabled,NABTEB,Polytechnic,12,12,7,5,5,0,1.7
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Disabled,NECO,Polytechnic,13,13,10,5,5,0,1.6
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Disabled,WAEC,Polytechnic,13,13,9,4,5,0,1.6
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,ALL,NABTEB,Polytechnic,65,64,48,19,14,5,1.7
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,ALL,NECO,Polytechnic,112,110,82,35,31,4,1.6
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,ALL,WAEC,Polytechnic,146,144,110,44,40,4,1.6
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,Disabled,NABTEB,Polytechnic,12,12,7,5,5,0,1.7
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,Disabled,NECO,Polytechnic,13,13,10,5,5,0,1.6
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,Disabled,WAEC,Polytechnic,13,13,9,4,4,0,1.6
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,ALL,NABTEB,College of Education,77,76,52,14,14,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,ALL,NECO,College of Education,174,171,122,45,42,3,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,ALL,WAEC,College of Education,198,195,137,53,44,9,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,Disabled,NABTEB,College of Education,12,12,7,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,Disabled,NECO,College of Education,23,23,13,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,Disabled,WAEC,College of Education,29,29,18,4,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,ALL,NABTEB,College of Education,89,88,63,19,18,1,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,ALL,NECO,College of Education,190,187,135,40,36,4,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,ALL,WAEC,College of Education,211,208,149,49,40,9,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Disabled,NABTEB,College of Education,12,12,7,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Disabled,NECO,College of Education,26,26,16,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Disabled,WAEC,College of Education,29,29,18,4,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,ALL,NABTEB,College of Education,80,79,56,19,14,5,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,ALL,NECO,College of Education,131,129,95,40,36,4,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,ALL,WAEC,College of Education,195,192,137,49,40,9,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Disabled,NABTEB,College of Education,12,12,7,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Disabled,NECO,College of Education,13,13,10,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Disabled,WAEC,College of Education,16,16,12,4,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,ALL,NABTEB,College of Education,74,73,52,14,14,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,ALL,NECO,College of Education,131,129,85,30,26,4,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,ALL,WAEC,College of Education,191,188,131,44,36,8,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Disabled,NABTEB,College of Education,12,12,7,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Disabled,NECO,College of Education,13,13,10,5,5,0,1.8
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Disabled,WAEC,College of Education,16,16,12,4,4,0,1.8
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,ALL,NABTEB,College of Education,58,57,45,14,14,0,1.8
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,ALL,NECO,College of Education,94,93,72,35,31,4,1.8
