session,zone,state,lga,institution_type,tertiary_institution,gender,disability,programme_cluster,discipline_group,programme
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,ART,History and International Studies
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,ART,Fine and Applied Arts
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,ART,Fine and Applied Arts
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,ART,Fine and Applied Arts
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,ART,Fine and Applied Arts
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Economics
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Economics
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Economics
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Economics
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Psychology
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Psychology
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Psychology
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Psychology
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Geography
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Geography
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Geography
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Geography
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Sociology
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Sociology
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Sociology
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Sociology
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Political Science
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Political Science
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Political Science
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Political Science
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Broadcasting
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Broadcasting
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Broadcasting
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Broadcasting
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Mass Communication
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Mass Communication
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Mass Communication
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Mass Communication
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Accounting
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Accounting
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Accounting
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Accounting
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Marketing
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Marketing
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Marketing
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Marketing
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Social Sciences,Business Administration
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Social Sciences,Business Administration
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Social Sciences,Business Administration
2023/2024,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Social Sciences,Business Administration
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Education,Adult Education
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Education,Adult Education
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Education,Adult Education
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Education,Adult Education
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Education,Primary Education Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Education,Primary Education Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Education,Primary Education Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Education,Primary Education Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Education,Guidance and Counselling
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Education,Guidance and Counselling
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Education,Guidance and Counselling
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Education,Guidance and Counselling
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Education,Educational Technology
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Education,Educational Technology
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Education,Educational Technology
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Education,Educational Technology
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,Education,Curriculum Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,Education,Curriculum Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,Education,Curriculum Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,Education,Curriculum Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,ART,Linguistics
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,ART,Linguistics
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,ART,Linguistics
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,ART,Linguistics
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,ART,Arabic Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,ART,Arabic Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,ART,Arabic Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,ART,Arabic Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,ART,English Language
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,ART,English Language
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,ART,English Language
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,ART,English Language
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,ART,Hausa
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,ART,Hausa
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,ART,Hausa
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,ART,Hausa
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,ART,English and Literary Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,ART,English and Literary Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,ART,English and Literary Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,ART,English and Literary Studies
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Non-Disabled,Non-STEMM,ART,Theatre Arts
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Male,Disabled,Non-STEMM,ART,Theatre Arts
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Non-Disabled,Non-STEMM,ART,Theatre Arts
2024/2025,South South,Cross River,Abi,College of Education,"College of Education, Abi",Female,Disabled,Non-STEMM,ART,Theatre Arts
