school
NEWLIFE NURSERY AND PRIMARY SCHOOL UMUNEVO AMAGUNZE
"OKEANI PRIMARY SCHOOL, AMAGUNZE"
"RIVERSIDE PRIMARY SCHOOL, OSU AMAGUNZE"
"TOWN SCHOOL, NDIAGUOGBO AMAGUNZE"
CHAMPIONS AND HEROES CHILDREN ACADEMY
"UNION PRIMARY SCHOOL, ODOBUDO UBAHU"
"UNION SCHOOL, AMANKANU"
"AGUIKPA PRIMARY SCHOOL, ORUKU"
"CHARITY NURSERY AND PRIMARY SCHOOL, EZIOBODO AMAECHI - IDODO"
CHIDI MBA ACADEMY NURSERY AND PRIMARY SCHOOL
"COMMUNITY SCHOOL, EZIAMA AMECHI IDODO"
"COMMUNITY SCHOOL, ORUKU"
DIVINE NURSERY SCHOOL ESIAM
"LIBRATION ACADEMY NURSERY AND PRIMARY SCHOOL, AMECHI IDODO"
MELCHIZEDEK NURSERY AND PRIMARY SCHOOL AMECHI IDODO
"RABBONI INTERNATIONAL NURSERY AND PRIMARY SCHOOL ONUNGENE, AMAECHI IDODO"
ST MARYS ACADEMY NURSERY AND PRIMARY SCHOOL ORUKU
"UZAM COMMUNITY SCHOOL II, AMECHI IDODO"
"UZAM COMMUNITY UNITY SCHOOL I, AMECHI IDODO"
"COMMUNITY CENTRAL SCHOOL, IHUOKPARA"
IGWEBUIKE PRIMARY SCHOOL IHUOKPARA
"OGANIRU PRIMARY SCHOOL, IHUOKPARA"
"COMMUNITY PRIMARY SCHOOL, MBURUBU"
"COMMUNITY SCHOOL, MBURUBU"
GODS TIME NURSERY AND PRIMARY SCHOOL AMACHI MBURUBU
GOOD NEWS ACADEMY NURSERY AND PRIMARY SCHOOL MBURUBU
"CENTRAL SCHOOL, NARA"
"COMMUNITY PRIMARY SCHOOL, AGBARIJI NARA"
"COMMUNITY PRIMARY SCHOOL, ISIOGBO NARA"
"COMMUNITY PRIMARY SCHOOL, NDIAGUEDE NARA"
"COMMUNITY SCHOOL, AMOFIA NARA"
"COMMUNITY SCHOOL, UMUIBA NARA"
DIVINE FAVOUR ACADEMY
"EBERECHUKWU NURSERY AND PRIMARY SCHOOL, AMOFIA NARA"
"EVANGEL NUR/PRIMARY SCHOOL, AMOFIA, NARA"
GODS OWN ACADEMY  NURSERY AND PRIMARY SCHOOL AGARIJI NARA
"GODS WILL ACADEMY NURSERY AND PRIMARY SHOOL, ONUORIE NARA"
MOTHER CARE EDUCATION CENTRE
"PRIMARY SCHOOL, OBEAGU UMUIBA NARA"
ROYAL NURSERY AND PRIMARY SCHOOL NARA
BETHEL DIVINE PRIMARY SCHOOL
"COMMUNITY SCHOOL I, UBAHU"
"ASCENSION NURSAERY AND PRIMARY SCHOOL, NKEREFI"
"CENTRAL SCHOOL, AMOFU NKEREFI"
"COMMUNITY SCHOOL, ENUOGU NKEREFI"
"COMMUNITY SCHOOL, EZZA NKEREFI"
COVENANT NURSERY AND PRIMARY SCHOOL NKEREFI
"EZINOGU PRIMARY SCHOOL, IMEOHA NKEREFI"
"EZUBOKE PRIMARY SCHOOL, NKEREFI"
GODS OWN ACADAMY NURSERY AND PRIMARY SCHOOL AMOFU NKEREFI
"IGWEBUIKE PRIMARY SCHOOL, IMEOHA NKEREFI"
"MBAMOCHA PRIMARY SCHOOL, AMOFU NKEREFI"
"MODERN PRIMARY SCHOOL, IGBOKEOCHA IMEOHA NKEREFI"
"MORNING STAR NURSERY AND PRIMARY SCHOOL, IMUOHA NKEREFI"
NJIKOKA CENTRAL SCHOOL AMUFU NKEREFI
"PRIMARY SCHOOL, ENUOGU NKEREFI"
ST FAITH ANGLICAN NURSERY AND PRIMARY SCHOOL AMOFU NKEREFI
ST PATRICK NURSERY AND PRIMARY SCHOOL NKEREFI
"UDOKA PRIMARY SCHOOL, UMUNAMA ETITI"
"UMUIKA PRIMARY SCHOOL, ENUOGU NKEREFI"
"UNION PRIMARY SCHOOL, UMUOGBI NKEREFI"
"COMMUNITY * PRIMARY SCHOOL, OWACHI UBAHU"
COPREHENSIVE SEC. SCH. UMUODE
"COMMUNITY UNITY SCHOOL, NOMEH"
"CYNOSURE DAYCARE NURSERY AND PRIMARY SCHOOL, NOMEH"
"ONUODE PRIMARY SCHOOL, AMIGBO NOMEH"
"PRIMARY SCHOOL, NOMEH"
"ST PATRICKS NURSERY AND PRIMARY SCHOOL, NOMEH UWATEZE"
"SUCSMAN INTERNATIONAL NURSERY ANF PRIMARY SCHOOL, NOMEH"
"UNION TOWN SCHOOL, NOMEH"
"CENTRAL SCHOOL, OWO"
"COMMUNITY PRIMARY SCHOOL, MBULU OWO"
"GOOD SHEPHERD INTERNATIONAL NURSERY AND PRIMARY SCHOOL, OWO"
"IDODO RIVER PRIMARY SCHOOL, OWO"
"PRIMARY SCHOOL, NDIAGU OWO"
ALL SAINTS METHODIES NURSERY  AND PRIMARY SCHOOL UGBAWKA
"COMMUNITY CENTRAL SCHOOL, AMAFOR UGBAWKA"
"COMMUNITY PRIMARY SCHOOL, AMAGU UGBAWKA"
"COMMUNITY PRIMARY SCHOOL, AMAUZAM UGBAWKA"
"COMMUNITY PRIMARY SCHOOL, III ISIGWE UGBAWKA"
"COMMUNITY PRIMARY SCHOOL, UMUNEVO UGBAWKA"
"COMMUNITY SCHOOL I, ISIGWE UGBAWKA"
"COMMUNITY SCHOOL II, ISIGWE UGBAWKA"
"COMMUNITY SCHOOL, OBEAGU UGBAWKA"
"COMMUNITY SCHOOL, UHUONA UGBAWKA"
"PRIMARY SCHOOL, AMAFOR UGBAWKA"
"PRIMARY SCHOOL, AMANKWO UGBAWKA"
"PRIMARY SCHOOL, AMAURURO UHUONA UGBAKWA"
ST. PAULS  ANGLICAN  NURSERY  AND  PRIMARY  SCHOOL
SUMMER ANGELS INTERNATIONAL SCHOOL ISIGWE UGBAWKA
SUNRISE (BOWEL OF HIS MERCY NURSERY AND PRIMARY SCHOOL UGBAWKA
"IGWEBUIKE PRIMARY SCHOOL, UBAHU"
ASSEMBLIES OF GOD CHURCH EVANGEL PRAISE ACADEMY NURSERY AND PRIMARY SCHOOL  AGBANI
BETHEL INTERNATONAL NURSERY AND PRIMARY SCHOOL
BLOSSOMS INTERNATIONAL NURSERY AND PRIMARY SCHOOL AGBANI
BRIGHTER FUTURE ACADEMY
BRILLIANT STARS INTERNATIONAL NURSERY AND PRIMARY SCHOOL AGBANI
"CENTRAL SCHOOL I, AGBANI"
"CENTRAL SCHOOL II, AGBANI"
"COMMUNITY SCHOOL, AGBANI TOWN"
DIAMOND KIDS NURSERY AND PRIMARY AGBANI
DIVINE LIGHT NURSERY AND PRIMARY SCHOOL AGBANI
DIVINE PRINCE AND PRINCESS ACADEMY AGBANI
"DIVINE PRINCE AND PRINCESS ACADEMY, AGBANI"
EAGLE FLIGHT SCHOOLS AGBANI (AGBANI HOUSING ESTATE)
"EAGLE FLIGHT SCHOOLS, AGBANI"
EL-SHADDAI NURSERY AND PRIMARY SCHOOL AGBANI
ESUT NURSERY AND PRIMARY SCHOOL AGBANI
GOD`S KID NURSERY/PRIMARY SCHOOL AGBANI
GRACE PALACE ROYAL SCHOOL AGBANI
"GROUP SCHOOL, AGBANI TOWN"
HOLY FAMILY NURSERY/PRIMARY SCHOOL AGBANI
KING DAVID INTERNATIONAL PRIMARY SCHOOL
LOVELY KIDS ACADEMY AGBANI
MARANATHA PREPARATORY ACADEMY AGBANI
"MEA MATER ELIZABETH JUNIOR SCHOOL,AGABNI"
MODEL PRIMARY SCHOOL ETITI OZALLA
"MODEL PRIMARY SCHOOL, OJIAGU AGBANI"
"PRIMARY SCHOOL, OGBEKE AGBANI"
"SPECIAL SCIENCE GIRLS SCHOOLS, AGBANI UGBAWKA"
"STATION PRIMARY SCHOOL, AGBANI"
TRINITY INTERNATIONAL NURSERY AND PRIMARY SCHOOL UBIA-AGBANI
"UBIA PRIMARY SCHOOL, AGBANI"
VENIA VITA PRIMARY SCHOOL AGBANI
VICTOTIOUS BASE ACADEMY AGBANI
"WESLEY NURSERY AND PRIMARY SCHOOL, AGBANI"
WEST VIEW NURSERY AND PRIMARY SCHOOL AGBANI
WISDOM KIDS PRIMARY SCHOOL AGBANI
YOUNG SHALL GROW FNP SCHOOL AGBANI
"YUMAC HIGH SHOOL, Agbani"
YUMAC NURSERY AND PRIMARY SCHOOL AGBANI
CHRIST THE KING NURSERY AND PRIMARY SCHOOL
"KING JESUS ACADEMY NURSERY/PRIMARY SCHOOL,CAMPUS II"
ANA INTERNATIONAL SCHOOL
ANA INTERNATIONAL SCHOOL AKPUGO
BESTWAY MODEL INTERNATIONAL SCHOOL AMA-AGBA NDIAGU OBUNO AKPUGO
BESTWAY MODEL INTERNATIONAL SCHOOL AMA-AGBA NDIAGU OBUNOAKPUGO
BLOSSOMS INTERNATIONAL SCHOOL NDIAGU AKPUGO
BRILLIANT KIDS INTERNATIONAL NURSERY/PRIMARY SCHOOL ONUORIE OBUNO AKPUGO
"CENTRAL SCHOOL I, AKPUGO"
"CENTRAL SCHOOL I, NDIAGU OBUNO AKPUGO"
"CENTRAL SCHOOL II, AKPUGO"
"COMMUNITY CENTRAL SCHOOL I, OGONOGOEJI NDIUNO"
"COMMUNITY PRIMARY SCHOOL, MGBERE AKPUGO"
"COMMUNITY SCHOOL, AMEDE OGONOGOEJI NDIUNO AKPUGO"
"COMMUNITY SCHOOL, IHUNEKWAGU AKPUGO"
"COMMUNITY SCHOOL, NDIUNO AKPUGO"
"COMMUNITY SCHOOL, OBUNO AKPUGO"
"COMMUNITY SCHOOL, OGONOGOEJI NDIAGU AKPUGO"
"COMMUNITY SCHOOL, UGWUAFOR AKPUGO"
DE-STAR NURSERY AND PRIMARY SCHOOL OBINAGU-UNO AKPUGO
DIVINE SUCCESS CREATIVE SCHOOLS AMEDE-UWANI AKPUGO
EBENEZER NURSERY/PRIMARY SCHOOL O`EJI NDIUNO AKPUGO
ELIZABETH MODEL ACADEMY NDIAGU AKPUGO
"GLORIOUS KIDS INTERNATIONAL NURSERY AND PRIMARY SCHOOL, AKPUGO"
GRACE ROYAL INTERNATIONAL SCHOOL AKPUGO
"GREAT EMMANUEL NURSERY AND PRIMARY SCHOOL, OBINAGU UNO AKPUGO"
"GROUP SCHOOL, OGONOGO EJI NDIAGU AKPUGO"
LITTLE ANGEL ACADEMYNURSERY/PRIMARY SCHOOL AKPUGO
"PRIMARY SCHOOL, OGBOZINNE AKPUGO"
"PRIMARY SCHOOL, UGWUAFOR AKPUGO"
"RIVER SIDE PRIMARY SCHOOL, ONICHAGU AKPUGO"
SACRED HEART NURSERY AND PRIMARY SCHOOL
SHEPHERD HOUSE NURSERY/PRIMARY SCHOOL AMAEZE OEJI NDIUNO AKPUGO
ST AUGUSTINE NURSERY/PRIMARY SCHOOL AKPUGO
"ST. MARYS NURSERY AND PRIMARY SCHOOL,AMAFOR OBUNO AKPUGO"
TREASURE CHILDREN PRIMARY SCHOOL
"WESLEY NURSERY AND PRIMARY SCHOOL,NDIAGU AKPUGO"
WISDOM NDIAGU AKPUGO
ZION ROCK INTERNATIONAL PRIMARY SCHOOL  NDIUNO UWANI
DOWIZ ACADEMY
EVANGEL PRAISE ACADEMY
"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU"
EARLY CHILD CARE NURSERY
GODS GRACE ACADEMY INTERNATIONAL
ASSEMBLIES OF GOD EVANGEL NURSERY AND PRIMARY SCHOOL AMODU AWKUNANAW
ASSEMBLIES OF GOD EVANGEL PRIMARY SCHOOL AMODU AWK
"COMMUNITY SCHOOL, AMODU AWKUNANAW"
"UNION PRIMARY SCHOOL, AMODU AWKUNANAW"
BLESSED ASSURANCE NURSERY AND PRIMARY SCHOOL
CLARET NURSERY AND PRIMARY SCHOOL AMURRI
"COMMUNITY CENTRAL SCHOOL, AMURRI"
"COMMUNITY CENTRAL SCHOOL, EZIOKWE AMURRI"
"COMMUNITY SCHOOL, AMANKANU AMURRI"
"ENUAGU PRIMARY SCHOOL, AMURRI"
MICHEAL PRIMARY SCHOOL EWUAGU AMURRI
"PRIMARY SCHOOL, AMANKANU AMURRI"
"PRIMARY SCHOOL, EZIOKWE AMURRI"
ST. PIUS SPECIAL NURSERY
TRINITY NURSERY AND PRIMARY SCHOOL ENUAGU AMURRI
"UPATA PRIMARY SCHOOL, ENUAGU AMURRI"
AMAGU COMMUNITY SCHOOL AKEGBE UGWU
BLESSED CHILD NURSERY AND PRIMARY SCHOOL NDIAGU ATTAKWU
"CENTRAL SCHOOL, AKEGBE UGWU AWKUNANAW"
"COMMUNITY CENTRAL SCHOOL, AKEGBE UGWU"
DIVINE ANGELS N/P SCHOOL ATTAKWU AKEGBE UGWU AWK.
"DIVINE GRACE NURSERY AND PRIMARY SCHOOL, AKEGBE UGWU"
EXCEL AND SHINE SCHOOLS AMAGU AKEGBE UGWU
"PRIMARY SCHOOL, ATTAKWU AKEGBE UGWU"
PROMISE LAND ACADEMY
"PROMISE LAND ACADEMY, PRIMARY SCHOOL"
"ST. FAITH NURSERY/PRIMARY SCHOOL,UMUOKWOUR AKEGBE-UGWU"
ST.PAULS ANGLICAN NURSERY AND PRIMARY SCHOOL
SUCCESS NURSERY/PRIMARY SCHOOL UMUOKWUO AKEGBE-UGWU
THE LORDS GRACE PRIMARY SCHOOL AKEGBE UGWU
ZION NURSERY AND PRIMARY SCHOOL AMAGU AKEGBE-UGWU
GODLY SEED ACADEMY
"COMMUNITY SCHOOL, AMIGBO AKEGBEUGWU"
"COMMUNITY SCHOOL, OBE"
"COMMUNITY UNITY CENTRAL SCHOOL, OBE"
PRECIOUS INTERNATIONAL  PRIMARY SCHOOL OBE
"UNION PRIMARY SCHOOL, OBE"
"COMMUNITY SCHOOL I, OBINAGU UWANI AKPUGO"
GLORIOUS KIDS INTL NUSERY AND PRIMARY SCHOOL
GLORIOUS KIDS INTL SEC. SCHOOL AMEKE OBINAGU UWANI
"KING JESUS ACADEMY NURSERY/PRIMARY SCHOOL, CAMPUS"
"PRIMARY SCHOOL, OBINAGU UWANI AKPUGO"
SEAT OF WISDOM NURSERY AND PRIMARY SCHOOL OBINAGU UWANI AKPUGO
"CENTRAL SCHOOL I, OBUOFFIA AWKUNANAW"
"CENTRAL SCHOOL II, OBUOFFIA AWK."
FUTURE HOPE NURSEY AND PRIMARY SCHOOL
HOLY TRINITY NURSERY AND PRIMARY SCHOOL OBUOFFIA
IMMANUEL NURSERY AND PRIMARY SCHOOL OBUOFFIA-AWKUNANAW
RABRIS FEET INTERNATIONAL ACADEMY OBUOFFIA AWKUNANAW
ALL SAINTS PRIMARY SCHOOL OBEAGWU OZALLA
BRIGHT FUTURE INTERNATIONAL SCHOOL OZALLA
"CENTRAL SCHOOL I, OZALLA"
"CENTRAL SCHOOL II, OZALLA"
"COMMUNITY PRIMARY SCHOOL, AMIGBO AMECHI OZALLA"
"COMMUNITY PRIMARY SCHOOL, OBEAGWU OZALLA"
"MODEL PRIMARY SCHOOL, ETITI OZALLA"
"RIVERSIDE PRIMARY SCHOOL, OBEAGWU OZALLA"
"STAR CHILD ACADEMY NURSERY AND PRIMARY SCHOOL, OZALLA"
SUCCESS PILLAR ACADEMY OZALLA
THE CHAMPIONS CRADLE INTERNATIONAL ACADEMY OZALLA
"COMMUNITY PRIMARY SCHOOL, UMUEZE AWK."
FOUNTAIN OF LIFE INTERNATIONAL SCHOOL OMODU-NKANU WEST
AMICUS PRIMARY SCHOOL NSUKKA
"BISHOP MICHAEL ENEJE, UMABOR"
Bethel Best  Care Primary School Opi Agu Nsukka
Nyamari  Nomadic Primary School
Tazakkiratul Abdulkadir Islamiya Kurba
Tsakuwa Primary School
Atika Acadermy Primary School
Babbaji Kafi Primary School
Eccde Abubakar Shuaibu
Giade Central Primary School
Giade Day Primary School
Kiliye Primary School
Madarasatu Muhajirina Wal Ansar Giade
Madarasatul Hajiya Aisha Tasallah Litahfizil Quran Waddirasatil Islamiyya Giade
Madarasatul Ihayau Ulumiddini Islamiyya Gidan Shehi Giade
Madarasatul Muazu Bin Jabal Litahfizul Quran Giade
Madarasatul Nurul Haqqi Islamiya Giade
Madarasatul Sabilul Najati Islamiya Giade
Nurul Imam Brilliant Academy
Nurul Iman Briliant Academy Giade
Sheik Aliyu Tahafizul Quran Giade
Sule Shehuwa Memorial Academy
Tsangayar Mal. Umar Dan Giade
Burku Primary School A Long Azare Road
Chakarewo Primary School
Dingashi Primary School
Gadau Primary School
Gjss Isawa
Isawa Primary
Juggari Primary School
Karewo Primary School
Kurba Primary School
Maibabba Primary
Nurul-Huda Islamiyya Isawa
Nuruldeen Islamiyya Kurba
Rugar Durmi Primary School
Shark Usman Islamiya Kurba
Abbo Korawa Primary School
Gulbun Primary School
Jarmawo East Primary School
Jugudu Primary School
Korawa Primary School
Ligada Jula Primary School
Madarasatul Jamiatul Khairat Islamiyya Baduware
Mai Lemo Tahfizul Quaran Gulbun
Mainari Primary School
Marewo Nomadic Primary School
Sarki Sabiya Primary School
Shaderi Primary School
Abba Jori Primary School
Bombiyo Primary School
Gjss Uzum
Ihyauddinil Islam Gulbun
Kogga Nomadic Primary School
Ligada Primary School
Margiri Primary School
Sabou Nomadic Primary School
Uzum  Primary School
Uzum Primary School
Wuro Nange Primary School
Zankan Primary School
Burkun Giade Primary School
Fuddya Islamiya Zabi
Gsss Zabi
Jawo Primary School
Kimari Primary School
Madarasatul Usman  Littahafizul Quran Giade
Nurul Isalam Islamiyya Kaya Kaya
Tasangayar Mal. Liman Zabi
Tsamiyar Zane Primary School
Tsangayar Mal. Umar Zabi
Wurojaa Primary School
Zabi Primary School
Zindiri Primary School
Abunari Primary School
Baturiya Primary School
Galadi Primary School
Garande. Primary School
Gobirawa Primary School
Hardori Primary School
Magarya Primary School
Maina Primary School
Rigar Kawo Primary School
Tagwaye Primary School
Tahafizul Quran Kafin Hardo
Tudun Maje Primary School
Wuro Koli Primary School
Wuro Ladde Primary School
Baushe Primary School
Diga Primary School
Gaje Primary School
Garado Primary School
Gidan Amar Primary School
Hatsara Primary School
Kandawa Primary School
"Magarya Primary School, Magarya"
Makani/Kawari Primary School
Ramin Kura Primary School
"Tsangayar Malam Ismaila Ahmad, Majiya"
"Bambal Primary School, Bambal"
Bambal Yamma P S
Galabuwa Primary Sch
"Garin Buraji Primary School, Garin Buraji"
"Gidan Ganji Primary School, Gidan Ganji"
Jama`Are/Majanjan Primary School
"Kashuwa Primary School, Kashuwa"
Kuwar Primary School
Kuwo Primary School
Manunu Primary School
"Sabon Sara Primary School, Sabon Sara"
Tsangayar Mallam Na Mai-Gyada
Alhajeri Nomadic Primary School
"Arama Primary School, Arama"
"Atiku Primary School, Atiku"
Dikko Jeli Primary School
Galadimawa Pry Sch
"Garin Dole Primary School, Garin Dole"
"Gijina Primary School, Gijina"
Katsira Primary School
"Lauwo Kael Primary School, Lauwo Kael"
"Mayau Ajingere Primary School, Mayau Ajingere"
Walai Primary School
"Buzawa Primary School, Buzawa"
"Dunari Primary School, Dunari"
Garin Lawal Pry Sch
"Gulmo Primary School, Gulmo"
Kafata Primary School
"Kafinjejeji Primary School, Kafinjejeji"
Kila Gana Primary School
"Lizai Primary School, Lizai"
"Mazai Primary School, Mazai"
"Surfe Primary School, Surfe"
Tsangayar Malam Junaidu Usman Buzawa
Yalwan Ruwa Primary School
"Central Primary School, Gadau"
"Dadin Sarki Sarki Primaryschool, Itas/Gadau"
"Dan Fodio/Cbcc Nursery And Primary School, Near Motor Park,Gadauji"
"Day Primary School, Gadau"
"Gadau Lamba, Nomadic Primary School"
"Higher Islamic Jibwis Satuday/Sunday, Gadau."
"Katsinawa Central Primsry School,Gadau Area"
Madara Satul Tahfizul Quran Gadau
Tauran Yamma Ps
"Tsangayar Alaramma Sani Musa, Gadau"
"Tsangayar Malam Salisu,  Aduwa, Gadau"
"Yarayi Primary School, Yarayi"
"Asageri Primary School, Asageri"
"Babugudu Primry School,"
Central Primary School Atafowa
Faffanga Primary School
"Gamsha Primary School, Gamsha"
Gwarai Primsary Schoolgwarai
"Kajiwai Primary School, Kajiwai"
Kirbutun Primary School
Lutai Primary School
Melandige Primary School
"Tsakumus Primary School, Tsakumus"
"Zakwaran Primary School, Zakwaran"
"Abdullawa Primary School, Itas ? Gadau"
Aisam Acadamy Itas
Anwarul Quran Itas
"Arewa Primary School, Itas"
Asashl Islam Nursery And Primary School Itas
"Cps Itas Primary School, Itas"
"Hasanul Basary Academy Nursery And Primary School With Tafsir, Itas"
"Hidayatul Islamiyya Itas Kofar Fada, Itas"
"Itas Gana Primary School, Itas Gana"
Itas Islamic Nursery And Primary Academy School
"Mu`Assasah Qur`Anic School, Itas"
"Nazariyya Nursery And Primary School, Itas"
School For Arabic And Islamic Studies (Saturday And Sunday)
"Tafida Primary School, Tafida"
Tasngayar Malam Abdu Magama Itas
Tsangayan Malam Idi Itas Imam Yakubu
Tsangayar Malam Bashar Bakin Kasuwa
Tsangayar Malam Mamuda Samaila Itas
"Ummulqura Tahfizul Quran, Jibwis Itas Gadau"
"Dagashi Primary School, Dagashi"
"G/M/Hamidu Primary School, Hamidu"
Gandiyal Primary School
"Gwadagom Primary School, Gwadagom"
Kakomo Primary School
"Kashuri Primary School, Kashuri"
Kubuwa Gana Primary Sch
Madoniya Primary School
Malumawan Kashuri P S
"Nomadic Primary School, Manawashi"
Tsangayan Mal Hadi Gijina
Zazai Primary School
"Cps Mashema Primary School, Mashema"
"Dawaki Primary School, Dawaki"
"Kubuwa Primary School, Kubuwa"
Madarasatul Tahfizul Quraan Mashema
Majidadi Standard Nursery And Primary School
"Majiya Primary School, Majiya"
Malam Sale Community Center Mashema
Mashema Islamiyya
"Nomari Primary School, Nomari"
Tsangayan Malam Yakubu Gijina
Tsangayar Malam Garba Mashema
"Atawari Primary School, Atawari"
"Bakarkuka Primary School, Bakarkuka"
Dawasan Jeji Kirbutun P S
"G/M/Idi Primary School, Idi"
"Gyara Primary School, Gyara"
Kalgeri Primary School
Kukabuni Primary School
Makani Primary School
"Pango Primary School, Pango"
Tsangayar Alaramma Malam Sani Atiku
"Zubuki Primary School, Zubuki"
Arawa Primary School
Attasin Quran Hauda Jamaare
Buzuzu Lafiya Primary School
Dogonjeji Kofar Kudu Primary School
Gundumi Primary School
Kabugel Primary School
Kundi Primary School
Marmanji Primary School
Tudun Wada/Beguwa Primary School
Alkitabu Wassunnah
Assasul Islam Nursery And Primary School K Arewa
Ayas Primary School
Central Primary School Jamaare
Fatiske I Primary School
Horare Islamiyya Primary School
Kamaku Primary School
Kunjiri Primary School
Masama Primary School
Sharaba Primary School
Annur Academy Nursery Primary And Tahfizul Quran
Assasul Islam Nursery And Primary School K/Kudu
Baburti Primary School
Changanawa Primary School
Fatiske Ii Primary School
Imam Hassan Islamiyya I Allah - Allah Jamaare
Kankaleri Primary School
Kwandawa Primary School
Memahepta Primary School
Sautul Wahada Dogonjeji
Tahfiz Quran Kofar Arewa Jamaare
Dagelji Primary School
Fetere Primary School
Imam Hassan Islamiyya Ii Zubuki Jamaare
Karfawa Primary School
Kyawawa Primary School
Mihtahul Khayrat Islamiyya
Muhammad Sabo Islamiyya
School For Higher Islamic Studies Jamaare
Tahfiz Quran Kofar Kudu
Darul - Arqam Academy
Fudiya Islamiyya Horare
Hanafari Central Primary School
Islamiyya Primary School
Kata-Kata Primary School
Nafarga Primary School
Sarki Muhammadu Sabo Primary School
Wambiyo Primary School
Abdulkadir Ahmad Primary School
Abuja Byepass Primary School
Bambasa Primary School
Dako-Dako Primary School
Gilar Primary School
Jabbori Primary School
Lugudi Primary School
Sheikh Yakubu Muhammad Academy
Al-Furkan Nursery &Amp; Primary School
Alfarqan Academy Jamaare
Beddorgel Primary School
Daram Primary School
Girls Only Education Primary School
Jahuno Primary School
Kesuwo Primary School
Mabai Primary School
Rarum Primary School
Yangamai Primary School
Al-Kitabu Wassunah Unguwar Nasarawa Jamaare
Bela - Bali Primary School
Dasgalwo Primary School
Gongo Primary School
Jamburu Primary School
Kira Primary School
Madarasatul Tarbiyatul Aulad Kofar Arewa
Sabon Gari Digiza Primary School
Allah Yayi Primary School
Bodinga Primary School
Dogonjeji Central Primary School
Guda Primary School
Jennewo Primary School
Kirbiti Primary School
Majabun Primary School
Sabon Kafi Primary School
Zaid Bin Sathbit Nursery &Amp; Primary School
Garin Babani Primary School
Gunduma Primary School
Jogeyel Primary School
Jurara Primary School
Kuduwo Primary School
Marke Primary School
Sautul Wahda Nursery School Kofar Kudu
Asasul Islam Academy Azare
Bulkachuwa Central Primary School
Bulkachuwa North Primary School
Bulkachuwa South Primary School
Bulturi Primary School
Dagaro Primary School
Damno Primary School
Dango Primary School
Doleri Primary School
Fajeebs Triangulan Academy
Fomwan Academy
Future Leaders Nursery And Primary School
Gobarari Nomadic Primary School
Goya Primary School
Gwasamai Primary School
Inuwa Dahiru Memorial Secondry School Azare
Jalaje Nomadic Primary School
Jigawar Taura Primary School
Saleri Primary School
Adp Quaters Primary School
Buskuri Primary School
Chigero Primary School
Chilankori Primary School
Dukoli Primary School
Fajeebs Training Academy
Fatimah Mohammed Jarma Secondry Shool Azare
Gangai Primary School
Gurwari Primary School
Hassan Tagwai Central Science Primary School Azare
Immaculate Heart Nursery And Primary School
Kachawun Primary School
Kafin Makama Primary School
Khairul Huda Academy
Kukuri Primary School
Lifa Primary School
Mareri Primary School
Marewo Primary School
Wuro Bugga Primary School
Ahmad Dan Azumi Arabic And Islamic School Chinade
Chinade Central Primary School
Chinade South Primary School
Conaps Model Academy Chinade
Dugunde Primary School
Duhuwar Fulani Primary School
Garin Alhajin Jeji Primary School
Inuwa Dahiru Memorial Nursery And Primary
Jambure Primary School
Khadija Bint Khuwailid Academy
Lamunga Primary School
"Madaki Babani Academy, Azare"
Mubi Primary School
Sani Abacha Estate Primary School
Yarima Mahmud Memorial Primary School Chinade
Adabashe Primary School
Al Haqq Model School
Birnin Dole Primary School
Chokel Primary School
Dalli Primary School
Fatara Primary School
Gambaki North Primary School
Gambaki Primary School
Garin Bakake Primary School
Ibbawo Primary School
Kujuru Primary School
Masaku Primary School
Mihirabul-Quran And Sheiatul -Hamdi Islamiyya School
Mihirabul-Quran Islamic Institution Azare
Yakeri Primary School
Yarimari A Primary School
Yolel Primary School
Abbari Primary School Gangai
All Saints Academy Nursery And Primary School
Aminu Saleh Primary School
Badderi Primary School
Bagaje Primary School
Baggawo Gaskatire Primary School
Belataba Nomadic Primary School
Gabo Primary School
Horare Primary School
Jajibali Primary School
Katanga Primary School
Madachi Primary School
Matsango Primary School
Prison Barrack Primary School
"Qisqadi Academy, Azare"
"Sheik Jaafar Academy Nursery, Primary School, Azare."
Abdulkadir Nalizai School For Science And Memorization Of The Holy Quran
Alamin Islamiyya Nursery And Primary School
Bacceri Primary School
Chara Chara Primary School
Gadawa Primary School
Garin Kauli Primary School
Jugga Primary School
Kare Kunkel Primary School
Madangala Primary School
Maudi Nomadic Primary School
Nomari Primary School
Salihu Primary School
"Shaibatul Hamdi Islamic Institute, Zawiyya Islammiyya"
Umar Faruq Primary Schoola
Zindi Primary School
Adamoyel Primary School
Busuri Primary School
Dangazori Primary School
Dugunde Lumai Primary School
Gadabur Primary School
Gwani Ibrahim Dan Hajja Academy
Jabbal Primary School
Madara Central Primary School
Madara North Primary School
Maderi Primary School
Rijiyar Ahaji Nomadic Primary School
Sabilul Huda Hajiya Bakanuwa Community Islamiya Primary School
Tatari Ali Nursery Primary School
Tsangaya Model Primary School
Abdullahi Memorial Nursery And Primary School Azare
Ahmad Turaki Primary School
Albaba Primary School
Baferi Primary School
Gabai Primary School
Gafada Primary School
Gaude Primary School
Hilalus Saadat Islamiyya Primary School
Jumberi Primary School
Kilemu Primary School
Magwamshi Primary School
Shawaki Primary School
Yagana Lawal Primary School
Yarimari B Primary School
