session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2024/2025,Male,ALL,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,500,363,154,142,12,0,137,209,12,2.1,1 year
2024/2025,Male,ALL,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,216,156,66,61,5,0,60,90,5,2.1,2 years
2024/2025,Male,ALL,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,112,81,35,32,3,0,31,46,3,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,35,25,11,10,1,0,10,14,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,227,165,70,65,6,0,62,95,5,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,98,71,30,28,2,0,27,41,2,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,51,37,16,14,1,0,14,21,2,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,16,11,5,4,0,0,5,6,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,182,132,56,52,4,0,50,76,4,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,78,57,24,22,2,0,21,33,2,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,41,30,13,12,1,0,11,17,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,13,9,4,4,0,0,4,5,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,234,170,72,66,6,0,64,98,6,2.1,1 year
2024/2025,Male,ALL,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,101,73,31,29,2,0,28,42,2,2.1,2 years
2024/2025,Male,ALL,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,52,38,16,15,1,0,14,22,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,16,12,5,5,0,0,4,7,0,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,106,77,33,30,3,0,29,44,3,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,46,33,14,13,1,0,13,19,1,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,24,17,7,7,1,0,7,10,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,7,5,2,2,0,0,2,3,0,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,85,62,26,24,2,0,23,36,2,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,37,27,11,10,1,0,10,16,1,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,73,53,22,21,2,0,20,31,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,31,23,10,9,1,0,8,13,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,16,12,5,5,0,0,4,7,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,33,24,10,9,1,0,9,14,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,14,10,4,4,0,0,4,6,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,26,19,8,7,1,0,7,11,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,11,8,4,3,0,0,3,4,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,33,24,10,9,1,0,9,14,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,14,10,4,4,0,0,4,6,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,15,11,5,4,0,0,4,6,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,6,5,2,2,0,0,1,3,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,12,9,4,3,0,0,3,5,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,15,11,5,4,0,0,4,6,1,2.1,1 year
2024/2025,Male,Disabled,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2024/2025,Male,Disabled,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,2,1,0,0,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2024/2025,Male,Disabled,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,5,3,1,1,0,0,2,2,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,2,1,1,0,0,0,1,0,1,2.1,1 year
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,501,363,154,142,12,0,138,209,12,2.1,1 year
2024/2025,Male,ALL,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,216,157,66,61,5,0,59,91,5,2.1,2 years
2024/2025,Male,ALL,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,112,81,35,32,3,0,31,46,3,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,35,25,11,10,1,0,10,14,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,228,165,70,65,6,0,63,95,5,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,98,71,30,28,2,0,27,41,2,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,51,37,16,14,1,0,14,21,2,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,16,11,5,4,0,0,5,6,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,182,132,56,52,4,0,50,76,4,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,78,57,24,22,2,0,21,33,2,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,41,30,13,12,1,0,11,17,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,13,9,4,4,0,0,4,5,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,234,170,72,66,6,0,64,98,6,2.1,1 year
2024/2025,Male,ALL,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,101,73,31,29,2,0,28,42,2,2.1,2 years
2024/2025,Male,ALL,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,52,38,16,15,1,0,14,22,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,16,12,5,5,0,0,4,7,0,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,106,77,33,30,3,0,29,44,3,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,46,33,14,13,1,0,13,19,1,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,24,17,7,7,1,0,7,10,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,7,5,2,2,0,0,2,3,0,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,85,62,26,24,2,0,23,36,2,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,37,27,11,10,1,0,10,16,1,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,73,53,22,21,2,0,20,31,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,31,23,10,9,1,0,8,13,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,16,12,5,5,0,0,4,7,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,33,24,10,9,1,0,9,14,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,14,10,4,4,0,0,4,6,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,26,19,8,7,1,0,7,11,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,11,8,4,3,0,0,3,4,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,33,24,10,9,1,0,9,14,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,14,10,4,4,0,0,4,6,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,University,lga,Idah,North Central,Kogi,Idah,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,15,11,5,4,0,0,4,6,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,6,5,2,2,0,0,1,3,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,12,9,4,3,0,0,3,5,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,15,11,5,4,0,0,4,6,1,2.1,1 year
2024/2025,Male,Disabled,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2024/2025,Male,Disabled,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,University,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,2,1,0,0,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2024/2025,Male,Disabled,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,5,3,1,1,0,0,2,2,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,University,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,2,1,1,0,0,0,1,0,1,2.1,1 year
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Idah,North Central,Kogi,Idah,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,586,425,181,166,14,0,161,244,15,2.1,1 year
2024/2025,Male,ALL,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,253,183,78,72,6,0,70,105,6,2.1,2 years
2024/2025,Male,ALL,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,131,95,40,37,3,0,36,55,3,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,40,29,12,11,1,0,11,17,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,266,193,82,76,6,0,73,111,6,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,115,83,35,33,3,0,32,48,2,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,60,43,18,17,1,0,17,25,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,18,13,6,5,0,0,5,7,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,213,155,66,60,5,0,58,89,6,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,92,67,28,26,2,0,25,39,2,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,48,35,15,14,1,0,13,20,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,15,11,5,4,0,0,4,6,1,2.1,5+ years
2024/2025,Male,ALL,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,274,199,84,78,7,0,75,115,6,2.1,1 year
2024/2025,Male,ALL,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,118,86,36,33,3,0,32,50,3,2.1,2 years
2024/2025,Male,ALL,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,61,45,19,17,1,0,16,26,2,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,19,14,6,5,0,0,5,8,1,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,125,90,38,35,3,0,35,52,3,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,54,39,17,15,1,0,15,22,2,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,28,20,9,8,1,0,8,11,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,9,6,3,2,0,0,3,3,1,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,100,72,31,28,2,0,28,41,3,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,43,31,13,12,1,0,12,18,1,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,22,16,7,6,1,0,6,9,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,lga,Ankpa,North Central,Kogi,Ankpa,,,0,7,5,2,2,0,0,2,3,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,85,62,26,24,2,0,23,36,2,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,37,27,11,10,1,0,10,16,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,lga,Ankpa,North Central,Kogi,Ankpa,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,39,28,12,11,1,0,11,16,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Ankpa,North Central,Kogi,Ankpa,,,0,17,12,5,5,0,0,5,7,0,2.1,2 years
