session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2024/2025,North West,Jigawa,Gagarawa,Madaka,"Dangada Nomadic Primary School, Dandaga Fulani",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Madaka,"Habatsai Primary School, Habatsaai",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Madaka,"Karya Kaho Primary School, Karya Kaho",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Madaka,"Madaka Primary School, Madaka",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Madaka,"Malambaki Primary School, Malam Baki",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Madaka,"Yanhota Islamiya Primary School, Yanhota",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maiaduwa,"Baraye Primary School, Baraye",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maiaduwa,"Danmadai Primary School, Danmadai",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maiaduwa,Hardo Ado Nomadic Primary,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maiaduwa,Kwalam/Jankawa Fulani Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maiaduwa,"Manda Nomadic Primary School, Manda",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maiaduwa,"Tsangaya Model Mai Aduwaprimary School, Maiaduwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maiaduwa,Yelwa Nomadic Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maikilili,"Bela Nomadic Primary School, Bela",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maikilili,"Dannani Primary School, Dannani",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maikilili,"Hardo Kwalle Nomadic Primary School, Hardo Kwalle",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maikilili,"Magaji Kufai Primary School, Magaji Kufai",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maikilili,Maikilili Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maikilili,"Medin Laban Primary School, Medin Laban",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Maikilili,Zaro Nomadic Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Medu,"Dogon Dawa Primary School, Dogondawa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Medu,"Hardo Lawan Nomadic Primary School, Rigar Naannabi",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Medu,"Mai Aduwa Primary School, Mai Aduwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Medu,"Medu Special Primary School, Medu",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Medu,"Mutumbi Primary School, Mutumbi",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Medu,Tarbiyatul Islam Islamiyya Medu,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Medu,"Zingaran Primary School, Zingaran",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Yalawa,"Ganji Primary School, Ganji",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Yalawa,Hardo Maihura Nomadic Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Yalawa,"Jaftar Primary School, Jaftar",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Yalawa,Madarasatul Tarbiyyatul Islam Yalawa,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Yalawa,"Maijiruwa Primary School, Maijiruwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Yalawa,"Sarkin Dare Primary School, Sarki Dare",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Yalawa,"Yalawa Primary School, Yalawa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Zarada,"Bula Primary School, Bula",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Zarada,"Gayawar Malam Primary School, Gayawar Malam",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Zarada,Hardo Yakubu Nomadic Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Zarada,"Kabiwa Primary School, Kabewa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Zarada,"Maitsintsiya Primary School, Maitsintsiya",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Zarada,"Shirinya Primary School, Shirinya Fulani",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Gagarawa,Zarada,"Zarada Primary School, Zarada",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Aliyu Abubakar Primqry School Birniwa,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Ansaruss Sunnah Islamiyyah Birniwa,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Birniwa Kindergarten School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,"Birniwa Model Primary School, Birniwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Birniwa Railway Islamiyya Pri  School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,"Birniwa Sp Primary School, Birniwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,"Birniwa Tasha Primary School, Birniwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Habeeb Memorial Tahfizul Qur An,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Ihiyauddeen Islamiyya Birniwa Tasha,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Imam Malik Islamiyyah Pri School Birniwa,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,"Nural Huda Islamyya Primary School, Birniwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Taal Islamiyya Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Tsangaya Model Primary School Birniwa,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Tsangayar Liman,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Birniwa,Zahara`U Tahafizul Qur`An,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,"Anturu Primary School, Anturu",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,"Batu Primary School, Batu",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,"Dagil Fanni Primary School, Dagil Fanni",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,"Gabasmari Primary School, Gabasmari",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,"Jaruwa Nomadic Kazuraprimary School, Jaruwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,"Kasarwa Nomadic Primary School, Kasarwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,Kupsa Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,"Kwanar Bulba Nomadic Primary School, Kwanar Bulba",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,"Masaiwa Primary School, Masaiwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Batu,Tsangayar M Garba Mai Saje,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,"Ari Adam Primary School, Ari Adam",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,Dagirari Markewa Islamiya Primaryaschool,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,"Dangwaleri Primary School, Dangwaliri",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,"Gambarawa Primary School, Gamburwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,"K/Kakori Primary School, Gugurum",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,"Kazarai Primary School, Kazarai Town",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,"Lawandi Primary School, Lawandi",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,Mabam Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,Maikyari Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,"Mashanwa Primary School, Mashanwa Town",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Dangwaleri,Tsangayar Malam Jatau,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,"Diginsa Primary School, Diginsa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,Gasiyo Nomadic Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,"Kabiwa Primary School, Kabiwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,"Kilbu Primary School, Kilbu",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,Liman Gwani Islamiyya,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,"Madugunsumi Primary School, Maduguntsumi",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,"Matara Uku Primary School, Matara Uku",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,Nurul Qur`An Islamiyya Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,Tatajiya Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Diginsa,Tsangayar Malama Yusuf,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,"Baban Kwari Primary School, Babbankwari",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,Daneri Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,"Fagi Nomadic Primary School, Rigar Fagi",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,"Fagi Primary School, Fagi",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,"Gatare Primary School, Gatare",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,Kaderi Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,"Kirilla Primary School, Kirilla",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,"Maina Duku Nomadic Primary School, Maina Kudu",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,"Mungurum Nomadic Primary School, Mungurum",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,Tsinkaina Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Fagi,"Wargale Primary School, Wargale",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,Al-Barka Nomadic Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,"Barburam Primary School, Barburam",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,Dankori Pri School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,"Gomari Primary School, Gomari",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,"Kachallari Primary School, Kachallari Town",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,Kakori Islamiyya Pri School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,"Koroji No,Adic Primary School",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,Maiso Islamiyya Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,"Munkawo Primary School, Munkawo",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kachallari,Yarda Islamiyyah Pri Sch,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,"Abari Primary School, Abari",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,Beguwa Primqry School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,"Dannu Nomadic Primary School, Dannu",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,"Goruba Primary School, Goruba",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,Kandawa Pri School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,"Kubuna Primary School, Kubuna",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,"Maiso Nomadic Pri,Ary School",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,Raumin Rafa Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,Shuti Nomadic Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Karanka,Zaini Islamiyyah Primary School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kazura,Bulachandi Pri School,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kazura,Daramowa,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kazura,"Haberi Nom Not Regprimary School, Haberi Gamburwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kazura,"Kandil Wuriwa Primary School, Kandil Wurma",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3,0,1,1,36.41,0,0,1.9156,2.7922,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kazura,"Kazura Primary School, Kazura",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
2024/2025,North West,Jigawa,Birniwa,Kazura,"Kuka Inkiwa Primary School, Kuka Inkiwa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,2,0,1,1,36.41,0,0,1.277,1.8615,1,0,1,0,0,0
