session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,1,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,0.0,1,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,,,Unqualified,906.0,70,disabled,12.9429
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,31,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,0.0,31,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,47,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0.0,47,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,0.0,45,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,36,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Adult & Non-Formal Education,,,Unqualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,,,Unqualified,0.0,28,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,92,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,51,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0.0,49,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,46,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,0.0,35,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,MEd or Equivalent,Qualified,361.0,12,disabled,30.0833
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,PGDE,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,NCE,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,10,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,NCE,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,SSS,,NCE,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,JSS,,Grade II or Equivalent,Unqualified,421.0,22,disabled,19.1364
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,JSS,,PGDE,Qualified,0.0,18,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,7,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,SSS,,PGDE,Qualified,298.0,14,disabled,21.2857
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,22,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,JSS,,NCE,Qualified,0.0,12,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,SSS,,,Unqualified,0.0,16,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,10,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,,Unqualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,49.0,2,disabled,24.5
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,26,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,JSS,,NCE,Qualified,0.0,13,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,47,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,45,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,52,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,0.0,40,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1358.0,53,disabled,25.6226
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,17,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,SSS,,PGDE,Qualified,0.0,10,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,6,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,61.0,9,disabled,6.7778
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,JSS,,NCE,Qualified,0.0,15,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,JSS,,PGDE,Qualified,0.0,21,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,47,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,51,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,51,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,0.0,46,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1158.0,46,disabled,25.1739
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,SSS,,,Unqualified,0.0,10,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,SSS,,NCE,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,SSS,,PGDE,Qualified,265.0,10,disabled,26.5
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,JSS,,BEd or Equivalent,Qualified,0.0,13,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,JSS,,MEd or Equivalent,Qualified,0.0,16,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,SSS,,BEd or Equivalent,Qualified,0.0,12,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,SSS,,Grade II or Equivalent,Unqualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Female,Private,SSS,,NCE,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,JSS,,,Unqualified,0.0,12,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,JSS,,Grade II or Equivalent,Unqualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,JSS,,NCE,Qualified,0.0,6,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,SSS,,,Unqualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,SSS,,Grade II or Equivalent,Unqualified,0.0,12,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Comprehensive High School, Ikot Ekpene II",Male,Private,SSS,,NCE,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,,Unqualified,0.0,1,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,97.0,9,disabled,10.7778
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,22,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,JSS,,NCE,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,JSS,,PGDE,Qualified,0.0,15,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,,Unqualified,0.0,19,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1153.0,71,disabled,16.2394
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,0.0,34,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1770.0,70,disabled,25.2857
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,52,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,66,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0.0,49,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,45,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,50,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,12,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Female,Public,SSS,,NCE,Qualified,0.0,13,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Government Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,2,disabled,0.0
