session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,66.0,3,disabled,22.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,4,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1321.0,44,disabled,30.0227
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0.0,39,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,37,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,39,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0.0,39,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,17,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Female,Public,JSS,,MEd or Equivalent,Qualified,0.0,16,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Female,Public,JSS,,NCE,Qualified,0.0,16,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,5,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Female,Public,SSS,,PGDE,Qualified,0.0,30,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Male,Public,JSS,,,Unqualified,0.0,17,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,16,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Male,Public,JSS,,NCE,Qualified,0.0,15,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,6,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,5,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,14,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Unity College, Yola South",Male,Public,SSS,,PGDE,Qualified,0.0,12,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,5,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,14,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Public,JSS,,PGDE,Qualified,0.0,18,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Public,SSS,,,Unqualified,230.0,6,disabled,38.3333
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,9,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,8,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Public,SSS,,PGDE,Qualified,0.0,3,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,23,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Public,JSS,,NCE,Qualified,0.0,13,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,10,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,18,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Adult & Non-Formal Education,,,Unqualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,56,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Pre-Primary/Primary,,NCE,Qualified,0.0,29,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,0.0,31,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,31,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,0.0,30,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,31,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,24,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,24,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Adult & Non-Formal Education,,,Unqualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,60.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,,,Unqualified,0.0,20,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,719.0,46,disabled,15.6304
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,0.0,14,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,,NCE,Qualified,180.0,5,disabled,36.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,30,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1078.0,33,disabled,32.6667
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0.0,32,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1078.0,33,disabled,32.6667
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,26,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,0.0,24,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,JSS,,,Unqualified,0.0,4,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,8,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,7,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,JSS,,MEd or Equivalent,Qualified,0.0,5,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,JSS,,PGDE,Qualified,0.0,4,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,8,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,SSS,,NCE,Qualified,0.0,9,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,SSS,,PGDE,Qualified,0.0,7,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,JSS,,NCE,Qualified,0.0,19,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,JSS,,PGDE,Qualified,0.0,11,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,SSS,,MEd or Equivalent,Qualified,338.0,9,disabled,37.5556
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,SSS,,NCE,Qualified,298.0,8,disabled,37.25
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,SSS,,PGDE,Qualified,0.0,8,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,39.0,3,disabled,13.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,1,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,47,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0.0,48,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,52,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,47,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,43,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1223.0,38,disabled,32.1842
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,1,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,74.0,2,disabled,37.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,2,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,89.0,4,disabled,22.25
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1797.0,56,disabled,32.0893
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,44,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1662.0,51,disabled,32.5882
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,43,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,41,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,33,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,,Unqualified,0.0,1,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,0,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,4,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,1,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,12,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,JSS,,MEd or Equivalent,Qualified,0.0,13,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,JSS,,NCE,Qualified,0.0,12,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,26,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,0.0,30,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,0.0,52,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,0.0,39,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,41,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,34,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,39,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,31,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,37,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,SSS,,BEd or Equivalent,Qualified,212.0,17,disabled,12.4706
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,SSS,,PGDE,Qualified,0.0,9,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,2,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,2,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,3,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,JSS,,,Unqualified,0.0,11,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,6,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,JSS,,NCE,Qualified,0.0,5,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,JSS,,PGDE,Qualified,489.0,13,disabled,37.6154
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,,,Unqualified,0.0,54,disabled,0.0
2024/2025,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,23,disabled,0.0
