session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,15.725,0.0,3.5,7.0,7.0,0.24,0.19,0.34,0.31,0.21,0.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,15.225,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.225,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,15.725,0.0,3.2,16.0,16.0,0.15,0.38,0.39,0.6,0.4,0.39
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,15.225,0.0,7.6364,42.0,84.0,0.14,0.45,0.22,0.99,0.65,0.64
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.25,0.25,0.25,16.225,0.0,2.4,12.0,12.0,0.19,0.49,0.51,0.68,0.45,0.44
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,all,Private,JSS,JSS1,JSS1,82.5,1.0,1.75,1.25,31.45,0.0,82.5,47.1429,66.0,0.54,0.35,0.12,0.57,0.41,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,185.5,1.5,3.75,2.75,30.45,0.0,123.6667,49.4667,67.4545,1.33,0.37,0.18,0.86,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,all,Private,SSS,SSS1,SSS1,60.75,1.0,1.25,1.0,32.45,0.25,60.75,48.6,60.75,0.33,0.42,0.13,0.58,0.42,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,all,Public,JSS,JSS1,JSS1,205.0,2.5,3.75,2.75,31.45,0.0,82.0,54.6667,74.5455,0.99,0.87,0.29,1.4,1.01,0.98
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,638.5,5.5,12.75,9.25,30.45,0.0,116.0909,50.0784,69.027,4.32,1.35,0.66,3.14,2.25,2.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,all,Public,SSS,SSS1,SSS1,133.0,2.5,2.75,2.0,32.45,0.25,53.2,48.3636,66.5,0.7,1.04,0.32,1.43,1.03,1
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,15.725,0.0,4.0,8.0,8.0,0.24,0.18,0.3,0.31,0.2,0.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,15.225,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.225,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.25,15.725,0.0,3.8,19.0,19.0,0.13,0.37,0.33,0.57,0.37,0.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.75,0.5,0.25,15.225,0.0,7.4545,41.0,82.0,0.14,0.45,0.23,0.99,0.65,0.64
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Female,disabled,Public,SSS,SSS1,SSS1,3.0,1.25,0.25,0.25,16.225,0.0,2.4,12.0,12.0,0.19,0.49,0.51,0.68,0.45,0.44
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,all,Private,JSS,JSS1,JSS1,76.75,1.0,1.5,1.25,31.45,0.0,76.75,51.1667,61.4,0.41,0.35,0.13,0.57,0.41,0.39
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,185.25,1.5,3.75,2.75,30.45,0.0,123.5,49.4,67.3636,1.33,0.37,0.18,0.87,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,all,Private,SSS,SSS1,SSS1,58.5,1.0,1.25,1.0,32.45,0.25,58.5,46.8,58.5,0.34,0.42,0.14,0.58,0.42,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,all,Public,JSS,JSS1,JSS1,173.5,2.5,3.25,2.5,31.45,0.0,69.4,53.3846,69.4,0.82,0.87,0.3,1.4,1.01,0.97
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,661.0,5.5,13.25,9.5,30.45,0.0,120.1818,49.8868,69.5789,4.59,1.35,0.66,3.16,2.26,2.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,all,Public,SSS,SSS1,SSS1,145.25,2.5,3.0,2.25,32.45,0.25,58.1,48.4167,64.5556,0.78,1.04,0.32,1.43,1.04,1
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,15.725,0.0,3.5,7.0,7.0,0.24,0.19,0.34,0.31,0.21,0.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,15.225,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.225,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,15.725,0.0,3.2,16.0,16.0,0.15,0.38,0.39,0.6,0.4,0.39
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,15.225,0.0,7.6364,42.0,84.0,0.14,0.45,0.22,0.99,0.65,0.64
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Unity College, Nembe",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.25,0.25,0.25,16.225,0.0,2.4,12.0,12.0,0.19,0.49,0.51,0.68,0.45,0.44
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,all,Private,JSS,JSS1,JSS1,108.0,1.5,2.0,1.5,31.45,0.0,72.0,54.0,72.0,0.51,0.52,0.18,0.84,0.6,0.59
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,252.5,2.0,5.25,4.0,30.45,0.0,126.25,48.0952,63.125,1.93,0.49,0.25,1.16,0.83,0.81
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,all,Private,SSS,SSS1,SSS1,100.25,1.5,2.0,1.5,32.45,0.25,66.8333,50.125,66.8333,0.53,0.63,0.19,0.86,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,all,Public,JSS,JSS1,JSS1,272.0,3.5,4.75,3.5,31.45,0.0,77.7143,57.2632,77.7143,1.17,1.21,0.4,1.95,1.4,1.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,869.25,8.5,17.25,12.5,30.45,0.0,102.2647,50.3913,69.54,5.45,2.09,1.02,4.8,3.44,3.35
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,all,Public,SSS,SSS1,SSS1,184.5,3.0,3.5,2.5,32.45,0.25,61.5,52.7143,73.8,0.85,1.25,0.36,1.71,1.23,1.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,15.725,0.0,3.3333,10.0,10.0,0.23,0.25,0.36,0.44,0.29,0.28
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.0,0.25,0.25,15.225,0.0,8.0,32.0,32.0,0.08,0.18,0.17,0.39,0.25,0.25
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,16.225,0.0,2.6667,8.0,8.0,0.24,0.32,0.44,0.46,0.31,0.3
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,15.725,0.0,3.4286,24.0,24.0,0.11,0.5,0.38,0.74,0.49,0.47
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,4.25,0.5,0.25,15.225,0.0,6.4706,55.0,110.0,0.12,0.68,0.29,1.47,0.96,0.95
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,16.225,0.0,2.5,15.0,15.0,0.16,0.56,0.49,0.75,0.5,0.48
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,all,Private,JSS,JSS1,JSS1,99.5,1.5,2.0,1.5,31.45,0.0,66.3333,49.75,66.3333,0.53,0.52,0.19,0.84,0.61,0.59
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,251.75,2.0,5.25,4.0,30.45,0.0,125.875,47.9524,62.9375,1.94,0.49,0.25,1.16,0.83,0.81
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,all,Private,SSS,SSS1,SSS1,94.25,1.5,2.0,1.5,32.45,0.25,62.8333,47.125,62.8333,0.55,0.63,0.2,0.87,0.63,0.61
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,all,Public,JSS,JSS1,JSS1,269.5,3.5,4.75,3.5,31.45,0.0,77.0,56.7368,77.0,1.17,1.21,0.4,1.95,1.4,1.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,964.25,8.5,19.25,14.0,30.45,0.0,113.4412,50.0909,68.875,6.44,2.09,1.02,4.85,3.48,3.38
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,all,Public,SSS,SSS1,SSS1,177.25,3.0,3.5,2.5,32.45,0.25,59.0833,50.6429,70.9,0.88,1.25,0.37,1.71,1.24,1.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,15.725,0.0,3.0,9.0,9.0,0.24,0.26,0.4,0.46,0.3,0.29
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,15.225,0.0,7.75,31.0,31.0,0.09,0.18,0.17,0.39,0.25,0.25
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,16.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.47,0.31,0.3
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,15.725,0.0,3.4286,24.0,24.0,0.11,0.5,0.38,0.74,0.49,0.47
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,30.75,4.25,0.5,0.25,15.225,0.0,7.2353,61.5,123.0,0.11,0.67,0.27,1.44,0.94,0.93
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Community Secondary School, Bassambiri II",Male,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,16.225,0.0,2.5,15.0,15.0,0.16,0.56,0.49,0.75,0.5,0.48
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,all,Private,JSS,JSS1,JSS1,108.0,1.5,2.0,1.5,31.45,0.0,72.0,54.0,72.0,0.51,0.52,0.18,0.84,0.6,0.59
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,252.5,2.0,5.25,4.0,30.45,0.0,126.25,48.0952,63.125,1.93,0.49,0.25,1.16,0.83,0.81
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,all,Private,SSS,SSS1,SSS1,100.25,1.5,2.0,1.5,32.45,0.25,66.8333,50.125,66.8333,0.53,0.63,0.19,0.86,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,all,Public,JSS,JSS1,JSS1,272.0,3.5,4.75,3.5,31.45,0.0,77.7143,57.2632,77.7143,1.17,1.21,0.4,1.95,1.4,1.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,869.25,8.5,17.25,12.5,30.45,0.0,102.2647,50.3913,69.54,5.45,2.09,1.02,4.8,3.44,3.35
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,all,Public,SSS,SSS1,SSS1,184.5,3.0,3.5,2.5,32.45,0.25,61.5,52.7143,73.8,0.85,1.25,0.36,1.71,1.23,1.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,15.725,0.0,3.3333,10.0,10.0,0.23,0.25,0.36,0.44,0.29,0.28
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.0,0.25,0.25,15.225,0.0,8.0,32.0,32.0,0.08,0.18,0.17,0.39,0.25,0.25
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,16.225,0.0,2.6667,8.0,8.0,0.24,0.32,0.44,0.46,0.31,0.3
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,15.725,0.0,3.4286,24.0,24.0,0.11,0.5,0.38,0.74,0.49,0.47
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,4.25,0.5,0.25,15.225,0.0,6.4706,55.0,110.0,0.12,0.68,0.29,1.47,0.96,0.95
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,16.225,0.0,2.5,15.0,15.0,0.16,0.56,0.49,0.75,0.5,0.48
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,all,Private,JSS,JSS1,JSS1,99.5,1.5,2.0,1.5,31.45,0.0,66.3333,49.75,66.3333,0.53,0.52,0.19,0.84,0.61,0.59
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,251.75,2.0,5.25,4.0,30.45,0.0,125.875,47.9524,62.9375,1.94,0.49,0.25,1.16,0.83,0.81
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,all,Private,SSS,SSS1,SSS1,94.25,1.5,2.0,1.5,32.45,0.25,62.8333,47.125,62.8333,0.55,0.63,0.2,0.87,0.63,0.61
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,all,Public,JSS,JSS1,JSS1,269.5,3.5,4.75,3.5,31.45,0.0,77.0,56.7368,77.0,1.17,1.21,0.4,1.95,1.4,1.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,964.25,8.5,19.25,14.0,30.45,0.0,113.4412,50.0909,68.875,6.44,2.09,1.02,4.85,3.48,3.38
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,all,Public,SSS,SSS1,SSS1,177.25,3.0,3.5,2.5,32.45,0.25,59.0833,50.6429,70.9,0.88,1.25,0.37,1.71,1.24,1.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,15.725,0.0,3.0,9.0,9.0,0.24,0.26,0.4,0.46,0.3,0.29
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,15.225,0.0,7.75,31.0,31.0,0.09,0.18,0.17,0.39,0.25,0.25
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,16.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.47,0.31,0.3
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,15.725,0.0,3.4286,24.0,24.0,0.11,0.5,0.38,0.74,0.49,0.47
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,30.75,4.25,0.5,0.25,15.225,0.0,7.2353,61.5,123.0,0.11,0.67,0.27,1.44,0.94,0.93
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Comprehensive High School, Bassambiri II",Male,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,16.225,0.0,2.5,15.0,15.0,0.16,0.56,0.49,0.75,0.5,0.48
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,all,Private,JSS,JSS1,JSS1,108.0,1.5,2.0,1.5,31.45,0.0,72.0,54.0,72.0,0.51,0.52,0.18,0.84,0.6,0.59
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,252.5,2.0,5.25,4.0,30.45,0.0,126.25,48.0952,63.125,1.93,0.49,0.25,1.16,0.83,0.81
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,all,Private,SSS,SSS1,SSS1,100.25,1.5,2.0,1.5,32.45,0.25,66.8333,50.125,66.8333,0.53,0.63,0.19,0.86,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,all,Public,JSS,JSS1,JSS1,272.0,3.5,4.75,3.5,31.45,0.0,77.7143,57.2632,77.7143,1.17,1.21,0.4,1.95,1.4,1.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,869.25,8.5,17.25,12.5,30.45,0.0,102.2647,50.3913,69.54,5.45,2.09,1.02,4.8,3.44,3.35
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,all,Public,SSS,SSS1,SSS1,184.5,3.0,3.5,2.5,32.45,0.25,61.5,52.7143,73.8,0.85,1.25,0.36,1.71,1.23,1.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,15.725,0.0,3.3333,10.0,10.0,0.23,0.25,0.36,0.44,0.29,0.28
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.0,0.25,0.25,15.225,0.0,8.0,32.0,32.0,0.08,0.18,0.17,0.39,0.25,0.25
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,16.225,0.0,2.6667,8.0,8.0,0.24,0.32,0.44,0.46,0.31,0.3
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,15.725,0.0,3.4286,24.0,24.0,0.11,0.5,0.38,0.74,0.49,0.47
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,4.25,0.5,0.25,15.225,0.0,6.4706,55.0,110.0,0.12,0.68,0.29,1.47,0.96,0.95
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,16.225,0.0,2.5,15.0,15.0,0.16,0.56,0.49,0.75,0.5,0.48
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,all,Private,JSS,JSS1,JSS1,99.5,1.5,2.0,1.5,31.45,0.0,66.3333,49.75,66.3333,0.53,0.52,0.19,0.84,0.61,0.59
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,251.75,2.0,5.25,4.0,30.45,0.0,125.875,47.9524,62.9375,1.94,0.49,0.25,1.16,0.83,0.81
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,all,Private,SSS,SSS1,SSS1,94.25,1.5,2.0,1.5,32.45,0.25,62.8333,47.125,62.8333,0.55,0.63,0.2,0.87,0.63,0.61
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,all,Public,JSS,JSS1,JSS1,269.5,3.5,4.75,3.5,31.45,0.0,77.0,56.7368,77.0,1.17,1.21,0.4,1.95,1.4,1.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,964.25,8.5,19.25,14.0,30.45,0.0,113.4412,50.0909,68.875,6.44,2.09,1.02,4.85,3.48,3.38
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,all,Public,SSS,SSS1,SSS1,177.25,3.0,3.5,2.5,32.45,0.25,59.0833,50.6429,70.9,0.88,1.25,0.37,1.71,1.24,1.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,15.725,0.0,3.0,9.0,9.0,0.24,0.26,0.4,0.46,0.3,0.29
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,15.225,0.0,7.75,31.0,31.0,0.09,0.18,0.17,0.39,0.25,0.25
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,16.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.47,0.31,0.3
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,15.725,0.0,3.4286,24.0,24.0,0.11,0.5,0.38,0.74,0.49,0.47
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,30.75,4.25,0.5,0.25,15.225,0.0,7.2353,61.5,123.0,0.11,0.67,0.27,1.44,0.94,0.93
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Government Secondary School, Bassambiri II",Male,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,16.225,0.0,2.5,15.0,15.0,0.16,0.56,0.49,0.75,0.5,0.48
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Unity College, Nembe",Female,all,Private,JSS,JSS1,JSS1,108.0,1.5,2.0,1.5,31.45,0.0,72.0,54.0,72.0,0.51,0.52,0.18,0.84,0.6,0.59
2023/2024,South South,Bayelsa,Nembe,Bassambiri II,"Unity College, Nembe",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,252.5,2.0,5.25,4.0,30.45,0.0,126.25,48.0952,63.125,1.93,0.49,0.25,1.16,0.83,0.81
