school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
bauchi-giade-zabi-gsss-zabi,Gsss Zabi,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-jawo-primary-school,Jawo Primary School,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-kimari-primary-school,Kimari Primary School,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-madarasatul-usman-littahafizul-quran-giade,Madarasatul Usman  Littahafizul Quran Giade,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-nurul-isalam-islamiyya-kaya-kaya,Nurul Isalam Islamiyya Kaya Kaya,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-tasangayar-mal-liman-zabi,Tasangayar Mal. Liman Zabi,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-tsamiyar-zane-primary-school,Tsamiyar Zane Primary School,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-tsangayar-mal-umar-zabi,Tsangayar Mal. Umar Zabi,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-wurojaa-primary-school,Wurojaa Primary School,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-zabi-primary-school,Zabi Primary School,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zabi-zindiri-primary-school,Zindiri Primary School,bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-abunari-primary-school,Abunari Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-baturiya-primary-school,Baturiya Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-galadi-primary-school,Galadi Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-garande-primary-school,Garande. Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-gjunior-secondary-school-tagwaye,Gjunior Secondary School Tagwaye,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Secondary
bauchi-giade-zirrami-gobirawa-primary-school,Gobirawa Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-hardori-primary-school,Hardori Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-magarya-primary-school,Magarya Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-maina-primary-school,Maina Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-rigar-kawo-primary-school,Rigar Kawo Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-tagwaye-primary-school,Tagwaye Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-tahafizul-quran-kafin-hardo,Tahafizul Quran Kafin Hardo,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-tudun-maje-primary-school,Tudun Maje Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-wuro-koli-primary-school,Wuro Koli Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-giade-zirrami-wuro-ladde-primary-school,Wuro Ladde Primary School,bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-abdullawa-primary-school-itas-gadau,"Abdullawa Primary School, Itas ? Gadau",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-aisam-acadamy-itas,Aisam Acadamy Itas,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-anwarul-quran-itas,Anwarul Quran Itas,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-arewa-primary-school-itas,"Arewa Primary School, Itas",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-asashl-islam-nursery-and-primary-school-itas,Asashl Islam Nursery And Primary School Itas,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Private,Primary
bauchi-itas-gadau-itas-cps-itas-primary-school-itas,"Cps Itas Primary School, Itas",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-government-junior-secondary-school-itas,"Government Junior Secondary School, Itas",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-itas-hasanul-basary-academy-nursery-and-primary-school-with-tafsir-itas,"Hasanul Basary Academy Nursery And Primary School With Tafsir, Itas",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Private,Primary
bauchi-itas-gadau-itas-hasanul-basary-academy-science-secondary-school-itas,"Hasanul Basary Academy Science Secondary School, Itas",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Private,Secondary
bauchi-itas-gadau-itas-hidayatul-islamiyya-itas-kofar-fada-itas,"Hidayatul Islamiyya Itas Kofar Fada, Itas",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-itas-gana-primary-school-itas-gana,"Itas Gana Primary School, Itas Gana",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-itas-islamic-nursery-and-primary-academy-school,Itas Islamic Nursery And Primary Academy School,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Private,Primary
bauchi-itas-gadau-itas-mu-assasah-qur-anic-school-itas,"Mu`Assasah Qur`Anic School, Itas",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-nazariyya-nursery-and-primary-school-itas,"Nazariyya Nursery And Primary School, Itas",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Private,Primary
bauchi-itas-gadau-itas-school-for-arabic-and-islamic-studies-saturday-and-sunday,School For Arabic And Islamic Studies (Saturday And Sunday),bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-tafida-muhammadu-government-junior-secondary-itas,Tafida Muhammadu Government Junior Secondary Itas,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-itas-tafida-primary-school-tafida,"Tafida Primary School, Tafida",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-tasngayar-malam-abdu-magama-itas,Tasngayar Malam Abdu Magama Itas,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-tsangayan-malam-idi-itas-imam-yakubu,Tsangayan Malam Idi Itas Imam Yakubu,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-tsangayar-malam-bashar-bakin-kasuwa,Tsangayar Malam Bashar Bakin Kasuwa,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-tsangayar-malam-mamuda-samaila-itas,Tsangayar Malam Mamuda Samaila Itas,bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-itas-ummulqura-tahfizul-quran-jibwis-itas-gadau,"Ummulqura Tahfizul Quran, Jibwis Itas Gadau",bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-cps-mashema-primary-school-mashema,"Cps Mashema Primary School, Mashema",bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-dawaki-primary-school-dawaki,"Dawaki Primary School, Dawaki",bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-governmant-junior-secondary-school-arama,"Governmant Junior Secondary School, Arama",bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-mashema-government-day-junior-secondary-school-mashema,"Government Day Junior Secondary School, Mashema",bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-mashema-kubuwa-primary-school-kubuwa,"Kubuwa Primary School, Kubuwa",bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-madarasatul-tahfizul-quraan-mashema,Madarasatul Tahfizul Quraan Mashema,bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-majidadi-standard-nursery-and-primary-school,Majidadi Standard Nursery And Primary School,bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Private,Primary
bauchi-itas-gadau-mashema-majiya-primary-school-majiya,"Majiya Primary School, Majiya",bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-malam-sale-community-center-mashema,Malam Sale Community Center Mashema,bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-mashema-islamiyya,Mashema Islamiyya,bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-melandige-junior-secondary-school,Melandige Junior Secondary School,bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-mashema-nomari-primary-school-nomari,"Nomari Primary School, Nomari",bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-school-for-higher-islamic-studies,School For Higher Islamic Studies,bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-tsangayan-malam-yakubu-gijina,Tsangayan Malam Yakubu Gijina,bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-mashema-tsangayar-malam-garba-mashema,Tsangayar Malam Garba Mashema,bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-asageri-primary-school-asageri,"Asageri Primary School, Asageri",bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-babugudu-primry-school,"Babugudu Primry School,",bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-central-primary-school-atafowa,Central Primary School Atafowa,bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-faffanga-primary-school,Faffanga Primary School,bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-gamsha-primary-school-gamsha,"Gamsha Primary School, Gamsha",bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-garin-malam-primary-school,Garin Malam Primary School,bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-government-junior-secondary-school-gyara,"Government Junior Secondary School, Gyara",bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-gwarai-gululu-primary-school-gululu,"Gululu Primary School, Gululu",bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-gwarai-primsary-schoolgwarai,Gwarai Primsary Schoolgwarai,bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-kajiwai-primary-school-kajiwai,"Kajiwai Primary School, Kajiwai",bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-kirbutun-primary-school,Kirbutun Primary School,bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-lutai-primary-school,Lutai Primary School,bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-melandige-primary-school,Melandige Primary School,bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-tsakumus-primary-school-tsakumus,"Tsakumus Primary School, Tsakumus",bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-gwarai-zakwaran-primary-school-zakwaran,"Zakwaran Primary School, Zakwaran",bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-baushe-primary-school,Baushe Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-diga-primary-school,Diga Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-gaje-primary-school,Gaje Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-garado-primary-school,Garado Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-gidan-amar-primary-school,Gidan Amar Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-government-junior-secondary-school-atafowa,"Government Junior Secondary School, Atafowa",bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-abdallawa-magarya-government-junior-secondary-school-magarya,"Government Junior Secondary School, Magarya",bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-abdallawa-magarya-hatsara-primary-school,Hatsara Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-jura-primary-school-jura,"Jura Primary School, Jura",bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-kandawa-primary-school,Kandawa Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-kura-primary-school-kura,"Kura Primary School, Kura",bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-magarya-primary-school-magarya,"Magarya Primary School, Magarya",bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-makani-kawari-primary-school,Makani/Kawari Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-ramin-kura-primary-school,Ramin Kura Primary School,bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-abdallawa-magarya-tsangayar-malam-ismaila-ahmad-majiya,"Tsangayar Malam Ismaila Ahmad, Majiya",bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-buzawa-primary-school-buzawa,"Buzawa Primary School, Buzawa",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-dunari-primary-school-dunari,"Dunari Primary School, Dunari",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-gambara-primary-school-gambara,"Gambara Primary School, Gambara",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-garin-lawal-pry-sch,Garin Lawal Pry Sch,bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-government-junior-secondary-school-buzawa,"Government Junior Secondary School, Buzawa",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-buzawa-government-junior-secondary-school-gamsha,"Government Junior Secondary School, Gamsha",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Secondary
bauchi-itas-gadau-buzawa-gulmo-primary-school-gulmo,"Gulmo Primary School, Gulmo",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-kafata-primary-school,Kafata Primary School,bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-kafinjejeji-primary-school-kafinjejeji,"Kafinjejeji Primary School, Kafinjejeji",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-kila-gana-primary-school,Kila Gana Primary School,bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-lizai-primary-school-lizai,"Lizai Primary School, Lizai",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-mazai-primary-school-mazai,"Mazai Primary School, Mazai",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-surfe-primary-school-surfe,"Surfe Primary School, Surfe",bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-tsangayar-malam-junaidu-usman-buzawa,Tsangayar Malam Junaidu Usman Buzawa,bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-buzawa-yalwan-ruwa-primary-school,Yalwan Ruwa Primary School,bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-bilkicheri-alhajeri-nomadic-primary-school,Alhajeri Nomadic Primary School,bauchi-itas-gadau-bilkicheri,Bilkicheri,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-bilkicheri-arama-primary-school-arama,"Arama Primary School, Arama",bauchi-itas-gadau-bilkicheri,Bilkicheri,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-bilkicheri-atiku-primary-school-atiku,"Atiku Primary School, Atiku",bauchi-itas-gadau-bilkicheri,Bilkicheri,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-bilkicheri-beguwa-primary-school-beguwa,"Beguwa Primary School, Beguwa",bauchi-itas-gadau-bilkicheri,Bilkicheri,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
bauchi-itas-gadau-bilkicheri-dikko-jeli-primary-school,Dikko Jeli Primary School,bauchi-itas-gadau-bilkicheri,Bilkicheri,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East,Public,Primary
